aircraft,delta1,noFlights,noCombos,singletonList,noSolutions,solution
A318#33,9.231389045715332,7,37632,[],0,[180   0  -1  -1   0   0   0]
CRJ700#67,0.18652915954589844,5,7488,[],0,[0 0 0 0 0]
A340#16,0.017000436782836914,4,108,[],0,[  0 900 540  -1]
A330#15,0.0,1,1,[],0,[-1]
A320#50,1.5406475067138672,7,13608,[],0,[-1 -1  0  0  0  0  0]
A320#129,1.546168565750122,7,21000,[],0,[60  0  0  0  0  0  0]
A320#112,0.13200926780700684,4,1372,[],0,[ 60 720 360 360]
A320#105,0.28302621841430664,6,3360,[],0,[0 0 0 0 0 0]
A319#38,2.4707298278808594,8,20160,[],0,[ 0 -1 -1  0  0  0  0  0]
A319#37,0.0029942989349365234,3,12,[],0,[-1 -1  0]
A319#163,1.97019362449646,8,14400,[],0,[ 0 -1 -1  0  0  0  0  0]
A319#127,0.5740749835968018,8,17280,[],0,[0 0 0 0 0 0 0 0]
A319#101,0.306027889251709,6,1944,[],0,[0 0 0 0 0 0]
A318#34,0.09801149368286133,6,256,[],0,[ 60 780  -1  -1   0   0]
A318#32,0.39907193183898926,5,9408,[],0,[60  0  0  0  0]
A318#125,0.11201119422912598,6,1080,[],0,[-1 -1  0  0  0  0]
A319#126,2.990769624710083,8,40320,[],0,[-1 -1  0  0  0  0  0  0]
A320#120,2.0227203369140625,8,6912,[],0,[  0 720  -1  -1  -1  -1  -1  -1]
A320#138,1.6861827373504639,8,15552,[],0,[-1 -1  0  0  0  0  0  0]
A320#139,1.2616291046142578,8,38880,[],0,[0 0 0 0 0 0 0 0]
A320#153,1.6572461128234863,8,15120,[],0,[0 0 0 0 0 0 0 0]
A320#168,2.8684027194976807,6,20160,[],0,[-1 -1  0  0  0  0]
A320#48,0.8220715522766113,8,3072,[],0,[780 840  -1  -1   0   0   0   0]
A320#53,0.023002147674560547,8,192,[],0,[-1 -1 -1 -1  0  0  0  0]
A320#56,0.07951712608337402,8,576,[],0,[ 0 -1 -1  0  0  0  0  0]
A320#59,0.0420069694519043,7,288,[],0,[780  -1  -1   0   0   0   0]
A320#6,0.17001581192016602,7,672,[],0,[900 360  -1  -1  -1  -1  -1]
A321#106,0.6505656242370605,7,2160,[],0,[120  -1  -1  -1  -1   0   0]
A321#197,3.623394250869751,8,47040,[],0,[  0  60 540 120 120   0   0   0]
CRJ100#225,0.6370575428009033,7,5632,[],0,[-1 -1  0  0  0  0  0]
CRJ100#226,9.187007427215576,8,41472,[],0,[ -1  -1  -1 540 540  -1   0   0]
ERJ135#159,0.17201733589172363,6,2000,[],0,[  0 600 120 300   0   0]
ERJ135#178,3.853363037109375,8,48000,[],0,[  0   0   0  60 420 300 300  -1]
ERJ135#18,0.5705671310424805,7,5400,[],0,[-1 -1  0  0  0  0  0]
ERJ135#29,1.3101158142089844,7,10560,[],0,[720 780 300 300  60   0  -1]
ERJ135#93,1.3551838397979736,7,7200,[],0,[720  -1  -1   0   0   0   0]
F100#87,0.5285842418670654,8,3360,[],0,[ 0 60  0 -1 -1  0  0 -1]
A320#1,12.835808038711548,8,50544,[],0,[-1 -1 -1 -1 -1 -1 -1 -1]
A320#49,2.248195171356201,8,28800,[],0,[-1 -1  0  0  0  0  0  0]
A320#152,1.9572150707244873,7,67500,[],0,[120   0   0   0   0   0   0]
A318#17,7.729188680648804,9,103680,[],0,[-1 -1  0  0  0  0  0  0 60]
A320#235,16.543242931365967,8,129600,[],0,[-1 -1  0  0  0  0  0  0]
CRJ100#214,9.598515272140503,10,181440,[],0,[-1 -1  0  0  0  0  0  0  0  0]
A321#114,39.29552865028381,8,176400,[],0,[  0 600 120 180  -1  -1   0   0]
A321#147,30.92874836921692,8,205800,[],0,[-1 -1  0  0  0  0  0  0]
A319#234,64.99602508544922,8,231660,[],0,[660 120 120  60  60  60  60  -1]
A319#149,59.50044393539429,9,259200,[],0,[-1 -1  0  0  0  0  0  0  0]
A319#188,102.36512875556946,10,311040,[],0,[780  -1  -1  60  60 120 120 180  -1  -1]
A319#20,83.28194546699524,10,288000,[],0,[  0  -1  -1 120 180 660  -1 120 120  -1]
A321#200,39.41083073616028,9,145152,[],0,[720 780 300 720  -1 180 180  -1  -1]
A318#24,48.17383885383606,9,190080,[],0,[840  -1  -1 300 300  -1  -1   0   0]
A319#166,6.668585777282715,8,280800,[],0,[660  60  60  60   0   0   0   0]
A319#189,35.68145418167114,9,165888,[],0,[720  -1  -1  60  60 120 120 120  -1]
A320#128,6.549364805221558,9,97200,[],0,[  0 720 240 240 240 240 240  -1  -1]
A320#141,12.166783571243286,10,76800,[],0,[660  -1  -1   0   0   0   0  60   0  -1]
A320#222,64.98120188713074,11,181440,[],0,[-1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1]
A318#183,50.33076024055481,10,153600,[],0,[ -1  -1 120 240 240 300 300  -1  -1  -1]
A319#187,13.88767147064209,10,51840,[],0,[660  -1  -1   0   0   0   0   0  -1  -1]
