aircraft,delta1,noFlights,noCombos,singletonList,noSolutions,solution
A318#33,7.384707689285278,7,37632,[],0,[180   0  -1  -1   0   0   0]
CRJ700#67,0.17601442337036133,5,7488,[],0,[0 0 0 0 0]
A340#16,0.015000581741333008,4,108,[],0,[  0 900 540  -1]
A330#15,0.0,1,1,[],0,[-1]
A320#50,1.4991309642791748,7,13608,[],0,[-1 -1  0  0  0  0  0]
A320#129,1.5931715965270996,7,21000,[],0,[60  0  0  0  0  0  0]
A320#112,0.11601090431213379,4,1372,[],0,[ 60 720 360 360]
A320#105,0.29402613639831543,6,3360,[],0,[0 0 0 0 0 0]
A319#38,2.6997838020324707,8,20160,[],0,[ 0 -1 -1  0  0  0  0  0]
A319#37,0.0029959678649902344,3,12,[],0,[-1 -1  0]
A319#163,2.1622157096862793,8,14400,[],0,[ 0 -1 -1  0  0  0  0  0]
A319#127,0.7485716342926025,8,17280,[],0,[0 0 0 0 0 0 0 0]
A319#101,0.3600316047668457,6,1944,[],0,[0 0 0 0 0 0]
A318#34,0.04400467872619629,6,256,[],0,[ 60 780  -1  -1   0   0]
A318#32,0.4025454521179199,5,9408,[],0,[60  0  0  0  0]
A318#125,0.11700844764709473,6,1080,[],0,[-1 -1  0  0  0  0]
A319#126,2.8822734355926514,8,40320,[],0,[-1 -1  0  0  0  0  0  0]
A320#120,2.757781982421875,8,6912,[],0,[  0 720  -1  -1  -1  -1  -1  -1]
A320#138,1.2401401996612549,8,15552,[],0,[-1 -1  0  0  0  0  0  0]
A320#139,1.3801240921020508,8,38880,[],0,[0 0 0 0 0 0 0 0]
A320#153,1.0320892333984375,8,15120,[],0,[0 0 0 0 0 0 0 0]
A320#168,2.8568763732910156,6,20160,[],0,[-1 -1  0  0  0  0]
A320#48,0.692065954208374,8,3072,[],0,[780 840  -1  -1   0   0   0   0]
A320#53,0.05100536346435547,8,192,[],0,[-1 -1 -1 -1  0  0  0  0]
A320#56,0.0980067253112793,8,576,[],0,[ 0 -1 -1  0  0  0  0  0]
A320#59,0.04900407791137695,7,288,[],0,[780  -1  -1   0   0   0   0]
A320#6,0.172013521194458,7,672,[],0,[900 360  -1  -1  -1  -1  -1]
A321#106,0.5430524349212646,7,2160,[],0,[120  -1  -1  -1  -1   0   0]
A321#197,3.299405336380005,8,47040,[],0,[  0  60 540 120 120   0   0   0]
CRJ100#225,1.107097864151001,7,5632,[],0,[-1 -1  0  0  0  0  0]
CRJ100#226,10.721544027328491,8,41472,[],0,[ -1  -1  -1 540 540  -1   0   0]
ERJ135#159,0.20401787757873535,6,2000,[],0,[  0 600 120 300   0   0]
ERJ135#178,4.0949883460998535,8,48000,[],0,[  0   0   0  60 420 300 300  -1]
ERJ135#18,0.552048921585083,7,5400,[],0,[-1 -1  0  0  0  0  0]
ERJ135#29,1.2722094058990479,7,10560,[],0,[720 780 300 300  60   0  -1]
ERJ135#93,1.360121488571167,7,7200,[],0,[720  -1  -1   0   0   0   0]
F100#87,0.33403921127319336,8,3360,[],0,[ 0 60  0 -1 -1  0  0 -1]
A320#1,12.823801755905151,8,50544,[],0,[-1 -1 -1 -1 -1 -1 -1 -1]
A320#49,2.674751043319702,8,28800,[],0,[-1 -1  0  0  0  0  0  0]
A320#152,2.091282844543457,7,67500,[],0,[120   0   0   0   0   0   0]
A318#17,7.91529655456543,9,103680,[],0,[-1 -1  0  0  0  0  0  0 60]
A320#235,17.09542179107666,8,129600,[],0,[-1 -1  0  0  0  0  0  0]
CRJ100#214,25.81984806060791,10,181440,[],0,[-1 -1  0  0  0  0  0  0  0  0]
A321#114,45.59388470649719,8,176400,[],0,[  0 600 120 180  -1  -1   0   0]
A321#147,26.45095944404602,8,205800,[],0,[-1 -1  0  0  0  0  0  0]
A319#234,34.22884273529053,8,231660,[],0,[660 120 120  60  60  60  60  -1]
A319#149,60.110923528671265,9,259200,[],0,[-1 -1  0  0  0  0  0  0  0]
A319#188,101.45694327354431,10,311040,[],0,[780  -1  -1  60  60 120 120 180  -1  -1]
A319#20,88.73719239234924,10,288000,[],0,[  0  -1  -1 120 180 660  -1 120 120  -1]
A321#200,36.698325634002686,9,145152,[],0,[720 780 300 720  -1 180 180  -1  -1]
A318#24,47.22731375694275,9,190080,[],0,[840  -1  -1 300 300  -1  -1   0   0]
A319#166,6.37225341796875,8,280800,[],0,[660  60  60  60   0   0   0   0]
A319#189,35.40823554992676,9,165888,[],0,[720  -1  -1  60  60 120 120 120  -1]
A320#128,4.855427980422974,9,97200,[],0,[  0 720 240 240 240 240 240  -1  -1]
A320#141,10.456892490386963,10,76800,[],0,[660  -1  -1   0   0   0   0  60   0  -1]
A320#222,65.6423728466034,11,181440,[],0,[-1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1]
A318#183,47.017335176467896,10,153600,[],0,[ -1  -1 120 240 240 300 300  -1  -1  -1]
A319#187,9.596747875213623,10,51840,[],0,[660  -1  -1   0   0   0   0   0  -1  -1]
