aircraft,delta1,noFlights,noCombos,singletonList,noSolutions,solution
A321#107,0.0019974708557128906,2,6,[],0,[240   0]
A320#205,0.37906813621520996,6,4200,[],0,[660   0   0   0   0   0]
A320#195,0.3680300712585449,7,4800,[],0,[-1 -1  0  0  0  0  0]
A320#151,0.10400819778442383,5,3528,[],0,[540 120   0   0   0]
A320#137,2.485257625579834,6,16640,[],0,[180 600 120 360 240  -1]
A319#78,0.07700610160827637,4,1260,[],0,[240 240 240   0]
A319#42,1.280146837234497,7,8640,[],0,[180  -1  -1   0   0   0   0]
A319#37,8.884414911270142,10,36000,[],0,[540  -1  -1  -1  -1   0   0   0  -1  -1]
A319#248,0.4740409851074219,6,10080,[],0,[600  60  60   0   0   0]
A319#246,0.08700895309448242,5,840,[],0,[180 180 120 240  -1]
A319#203,0.408034086227417,6,2520,[],0,[ 60 120   0  -1  -1   0]
A319#101,0.0010004043579101562,1,1,[],0,[-1]
A318#34,1.4606425762176514,8,8640,[],0,[300  -1  -1   0   0   0   0   0]
A318#32,4.113962173461914,9,24192,[],0,[-1 -1 -1 -1  0  0  0  0  0]
A318#247,0.0940093994140625,5,1890,[],0,[60  0  0  0  0]
A319#186,2.462724208831787,9,46656,[],0,[ -1  -1 120 540 120 120   0   0   0]
A319#211,1.9462134838104248,9,32400,[],0,[-1  0  0  0  0  0  0  0 -1]
A319#249,5.3401038646698,9,30720,[],0,[-1 -1 -1 -1  0  0  0  0  0]
A320#112,0.9280798435211182,10,3456,[],0,[ -1  -1  -1  -1   0  60 720 720 360 660]
A320#204,0.20102167129516602,8,2880,[],0,[-1 -1  0  0  0  0  0  0]
A320#223,1.1902644634246826,7,3072,[],0,[-1 -1  0  0  0  0  0]
A320#250,0.5300469398498535,9,15552,[],0,[-1 -1  0  0  0  0  0  0  0]
A320#50,4.080874919891357,11,36864,[],0,[420 420  -1  -1  -1  -1   0   0   0   0   0]
A320#54,2.686326742172241,10,5760,[],0,[-1 -1 -1  0  0  0 -1 -1  0  0]
A320#55,0.7691085338592529,10,2304,[],0,[-1 -1 -1 -1 -1  0  0  0  0  0]
A320#56,0.9880878925323486,11,2160,[],0,[-1 -1 -1 -1 -1  0  0  0  0  0  0]
A320#60,0.7281017303466797,11,10240,[],0,[-1 -1 -1 -1 60  0  0  0  0  0  0]
A320#7,1.2006185054779053,12,14112,[],0,[-1 -1 -1 -1 -1 -1  0  0  0  0  0  0]
A320#91,0.07200741767883301,7,324,[],0,[-1 -1 -1 -1 -1 -1 -1]
A320#98,0.412036657333374,9,90,[],0,[-1 -1 -1 -1 -1  0  0  0  0]
A321#131,0.5930500030517578,8,1584,[],0,[ -1  -1  -1 600 300 300 300   0]
A321#26,1.633190393447876,11,21120,[],0,[ -1  -1  -1  -1  -1 600 120   0   0   0   0]
A321#63,5.376517295837402,11,48600,[],0,[-1 -1 -1 -1 -1  0  0  0  0  0  0]
A321#80,6.484867572784424,13,49896,[],0,[-1 -1 -1 -1 -1 -1 -1  0  0  0  0  0  0]
A318#35,0.6620614528656006,12,6912,[],0,[-1 -1 -1  0  0  0  0  0  0  0  0  0]
A319#126,0.5510821342468262,11,2560,[],0,[-1 -1 -1 -1 -1 -1  0 -1 -1  0  0]
A319#127,4.258881092071533,9,18432,[],0,[-1 -1 -1 -1 -1 -1 -1 -1 -1]
A319#190,1.5661144256591797,10,13824,[],0,[ -1  -1  -1  -1 660 120 180 180  60  60]
A319#38,0.9820871353149414,13,9216,[],0,[-1 -1 -1 -1 -1 -1 -1  0  0  0  0  0  0]
