aircraft,delta1,noFlights,noCombos,singletonList,noSolutions,solution
A321#107,0.0019998550415039062,2,6,[],0,[240   0]
A320#205,0.40103769302368164,6,4200,[],0,[660   0   0   0   0   0]
A320#195,0.45303940773010254,7,4800,[],0,[-1 -1  0  0  0  0  0]
A320#151,0.15301227569580078,5,3528,[],0,[540 120   0   0   0]
A320#137,2.115241289138794,6,16640,[],0,[180 600 120 360 240  -1]
A319#78,0.06600451469421387,4,1260,[],0,[240 240 240   0]
A319#42,1.6371641159057617,7,8640,[],0,[180  -1  -1   0   0   0   0]
A319#37,9.011898040771484,10,36000,[],0,[540  -1  -1  -1  -1   0   0   0  -1  -1]
A319#248,0.44554662704467773,6,10080,[],0,[600  60  60   0   0   0]
A319#246,0.08202314376831055,5,840,[],0,[180 180 120 240  -1]
A319#203,0.3810155391693115,6,2520,[],0,[ 60 120   0  -1  -1   0]
A319#101,0.00099945068359375,1,1,[],0,[-1]
A318#34,1.376142978668213,8,8640,[],0,[300  -1  -1   0   0   0   0   0]
A318#32,4.120003700256348,9,24192,[],0,[-1 -1 -1 -1  0  0  0  0  0]
A318#247,0.06800675392150879,5,1890,[],0,[60  0  0  0  0]
A319#186,2.6987833976745605,9,46656,[],0,[ -1  -1 120 540 120 120   0   0   0]
A319#211,1.9451484680175781,9,32400,[],0,[-1  0  0  0  0  0  0  0 -1]
A319#249,8.923338890075684,9,30720,[],0,[-1 -1 -1 -1  0  0  0  0  0]
A320#112,0.6840622425079346,10,3456,[],0,[ -1  -1  -1  -1   0  60 720 720 360 660]
A320#204,0.17701411247253418,8,2880,[],0,[-1 -1  0  0  0  0  0  0]
A320#223,0.5190396308898926,7,3072,[],0,[-1 -1  0  0  0  0  0]
A320#250,0.6120522022247314,9,15552,[],0,[-1 -1  0  0  0  0  0  0  0]
A320#50,4.531486749649048,11,36864,[],0,[420 420  -1  -1  -1  -1   0   0   0   0   0]
A320#54,2.2082502841949463,10,5760,[],0,[-1 -1 -1  0  0  0 -1 -1  0  0]
A320#55,0.2500267028808594,10,2304,[],0,[-1 -1 -1 -1 -1  0  0  0  0  0]
A320#56,0.32654523849487305,11,2160,[],0,[-1 -1 -1 -1 -1  0  0  0  0  0  0]
A320#60,0.9260833263397217,11,10240,[],0,[-1 -1 -1 -1 60  0  0  0  0  0  0]
A320#7,1.6201438903808594,12,14112,[],0,[-1 -1 -1 -1 -1 -1  0  0  0  0  0  0]
A320#91,0.06300473213195801,7,324,[],0,[-1 -1 -1 -1 -1 -1 -1]
A320#98,0.3040285110473633,9,90,[],0,[-1 -1 -1 -1 -1  0  0  0  0]
A321#131,0.590024471282959,8,1584,[],0,[ -1  -1  -1 600 300 300 300   0]
A321#26,1.7211995124816895,11,21120,[],0,[ -1  -1  -1  -1  -1 600 120   0   0   0   0]
A321#63,4.781422138214111,11,48600,[],0,[-1 -1 -1 -1 -1  0  0  0  0  0  0]
A321#80,7.084925651550293,13,49896,[],0,[-1 -1 -1 -1 -1 -1 -1  0  0  0  0  0  0]
A318#35,0.9220821857452393,12,6912,[],0,[-1 -1 -1  0  0  0  0  0  0  0  0  0]
A319#126,0.6390566825866699,11,2560,[],0,[-1 -1 -1 -1 -1 -1  0 -1 -1  0  0]
A319#127,5.358982563018799,9,18432,[],0,[-1 -1 -1 -1 -1 -1 -1 -1 -1]
A319#190,1.5031795501708984,10,13824,[],0,[ -1  -1  -1  -1 660 120 180 180  60  60]
A319#38,1.0880956649780273,13,9216,[],0,[-1 -1 -1 -1 -1 -1 -1  0  0  0  0  0  0]
A319#39,2.096186876296997,12,10368,[],0,[-1 -1 -1 -1 -1  0 60 60 -1 -1  0  0]
A319#4,1.4411275386810303,12,10800,[],0,[-1 -1 -1 -1 -1 -1  0  0  0  0  0  0]
A319#41,0.7661266326904297,11,1152,[],0,[ -1  -1  -1  -1  -1 780 780   0   0   0   0]
A319#5,4.798455238342285,12,16128,[],0,[-1 -1 -1 -1 -1 -1 -1 -1  0  0  0  0]
A319#95,1.581162929534912,10,8640,[],0,[-1 -1  0 -1 -1  0  0  0  0  0]
A320#102,7.194396018981934,9,38016,[],0,[-1 -1 -1  0  0  0  0  0  0]
A320#105,0.9050788879394531,10,17280,[],0,[-1 -1  0  0  0  0  0  0  0  0]
A320#129,0.21401667594909668,9,576,[],0,[ -1  -1 720  -1  -1   0   0  -1  -1]
A320#138,3.104365348815918,12,20736,[],0,[-1 -1 -1 -1 -1 -1  0  0  0  0  0  0]
A320#139,1.753197431564331,11,5760,[],0,[ -1  -1  -1  -1  -1 600 120  -1  -1   0   0]
A320#161,0.9020769596099854,11,3200,[],0,[-1 -1 -1 -1 -1 -1 -1 -1  0  0 -1]
A320#168,0.7980704307556152,10,13440,[],0,[ -1  -1  -1  -1 720 720 180  60   0   0]
A320#46,1.502150297164917,11,20736,[],0,[-1 -1 -1 -1 -1  0  0  0  0  0  0]
A320#47,0.5820505619049072,11,2880,[],0,[-1 -1 -1 -1 -1  0  0  0  0  0  0]
A320#48,9.481663703918457,12,25920,[],0,[ -1   0   0   0   0 660  -1  -1  -1  -1   0   0]
A320#49,3.2723965644836426,12,24192,[],0,[-1 -1 -1 -1 -1 -1  0  0  0  0  0 60]
A320#51,2.6782796382904053,10,16200,[],0,[ -1  -1  -1  -1 660 180 180 300 300  -1]
A320#53,0.7540638446807861,12,2880,[],0,[-1 -1 -1 -1 -1 -1  0  0 -1 -1  0  0]
A320#57,4.1849424839019775,11,15552,[],0,[-1 -1 -1 -1 -1  0  0  0  0  0  0]
A320#8,3.788013458251953,12,17280,[],0,[60 -1 -1 -1 -1 -1 -1  0  0  0  0  0]
A321#197,24.741074323654175,13,51840,[],0,[180 360  -1  -1  -1  -1  -1  -1   0   0   0   0   0]
A321#236,5.372896671295166,10,18480,[],0,[ -1  -1  -1  -1  -1 600 180 120 240 120]
A318#17,12.707889556884766,14,51840,[],0,[ -1  -1  -1  -1  -1  -1  -1  -1   0  60   0   0 120  -1]
A319#100,1.039090871810913,12,4608,[],0,[-1 -1 -1 -1 -1 -1  0  0  0  0  0 -1]
A319#44,3.6663730144500732,10,5184,[],0,[ -1   0   0 540  -1  -1   0   0   0   0]
A319#45,1.2271080017089844,12,1152,[],0,[ -1  -1  -1  -1  -1 660 180 180 240 300  -1  -1]
A319#99,2.2197017669677734,12,1728,[],0,[-1 -1 -1 -1 -1  0  0  0  0 -1 -1 -1]
A320#152,12.538945198059082,12,38400,[],0,[-1 -1 -1 -1 -1 -1  0  0  0  0  0  0]
A320#21,2.8028078079223633,10,16200,[],0,[-1 -1 -1 -1 -1  0  0  0  0  0]
A319#40,8.595439672470093,13,73728,[],0,[-1 -1 -1 -1 -1 -1  0  0  0  0  0 60  0]
A320#12,16.951634168624878,12,54000,[],0,[ -1  -1  -1  -1 120 600 180 240 240  -1  -1   0]
A320#191,23.501303672790527,13,79200,[],0,[-1 -1 -1 -1 -1 -1  0  0  0  0  0  0 -1]
A320#194,31.7838716506958,13,71680,[],0,[-1 -1 -1 -1 -1 -1 -1  0  0  0  0  0  0]
A318#23,1.3316831588745117,12,9072,[],0,[-1 -1 -1 -1 -1 -1  0  0  0  0  0  0]
A319#11,2.536770820617676,12,8064,[],0,[-1 -1 -1 -1 -1 -1  0  0  0  0  0  0]
A319#149,23.32077407836914,14,77760,[],0,[  0  -1  -1  -1 900 900 900  -1  -1 240 240  -1  -1   0]
A319#187,35.59174084663391,15,77760,[],0,[-1 -1 -1 -1 -1 -1 -1  0  0  0  0 -1 -1  0  0]
A319#231,14.162927627563477,12,46080,[],0,[ -1  -1  -1  -1 780 780 180 240 360 120 120  -1]
A319#234,7.736347436904907,12,43200,[],0,[-1 -1 -1 -1 -1  0  0  0  0  0  0 -1]
A320#128,3.9221134185791016,14,6912,[],0,[ -1  -1  -1  -1  -1  -1 840   0  -1  -1  -1   0   0   0]
A320#193,1.4071228504180908,14,6000,[],0,[ -1  -1  -1  -1  -1  -1  -1   0   0   0   0 120  -1  -1]
A320#196,9.136827945709229,13,20480,[],0,[ -1  -1  -1  -1  -1 660 120 240 240 240  -1  -1  -1]
A320#209,5.696629285812378,14,21168,[],0,[ -1  -1  -1  -1  -1  -1  -1   0   0   0  60 120 120  -1]
A318#24,3.7530624866485596,13,9720,[],0,[-1 -1 -1 -1 -1 -1 -1  0 60  0  0  0 -1]
A319#166,3.790478229522705,13,6400,[],0,[-1 -1 -1 -1 -1 -1  0 60 60  0 -1 -1 -1]
A319#189,3.869374990463257,12,6480,[],0,[-1 -1 -1 -1 -1  0  0 60 -1 -1  0 -1]
A319#233,2.287228584289551,12,5120,[],0,[ -1  -1  -1  -1  -1   0   0 120 180  -1  -1   0]
A318#183,7.9362804889678955,15,51840,[],0,[-1 -1 -1 -1 -1 -1 -1 -1  0  0  0  0  0  0  0]
