aircraft,delta1,noFlights,noCombos,singletonList,noSolutions,solution
F100#1,0.09800505638122559,3,3808,[],0,[ 0 60 60]
ERJ145#5,0.06500744819641113,3,3584,[],0,[ 0 60 60]
ERJ145#3,0.5105540752410889,4,19404,[],0,[60 60  0  0]
ERJ145#2,0.003998279571533203,2,96,[],0,[0 0]
ERJ145#1,0.0019991397857666016,1,8,[],0,[60]
ERJ135#1,0.01000070571899414,2,255,[],0,[0 0]
CRJ100#3,0.06000542640686035,3,2145,[],0,[0 0 0]
CRJ100#1,0.4990370273590088,4,14400,[],0,[60  0  0  0]
BAE300#1,0.0010004043579101562,1,11,[],0,[60]
BAE200#3,0.013001680374145508,3,320,[],0,[60 60  0]
BAE200#2,0.006001710891723633,2,195,[],0,[ 0 60]
A321#4,0.49503564834594727,4,17248,[],0,[120 120  60  60]
A321#3,0.5450923442840576,4,20790,[],0,[60 60  0  0]
A321#1,0.49004578590393066,5,16016,[],0,[  0 120 120 120 120]
A320#3,0.750053882598877,4,25920,[],0,[60 60 60 60]
A320#22,0.7080514430999756,4,23760,[],0,[60 60  0  0]
A320#20,0.711083173751831,4,24310,[],0,[0 0 0 0]
A320#19,0.7420527935028076,4,28800,[],0,[60 60 60 60]
A320#17,2.4622249603271484,5,36465,[],0,[180   0 180 180 180]
A320#15,0.04199576377868652,3,2100,[],0,[60 60  0]
A320#14,0.016000032424926758,3,484,[],0,[ 60  60 120]
A320#1,0.5020673274993896,4,20160,[],0,[120   0   0   0]
A319#9,0.03400087356567383,3,1638,[],0,[60  0  0]
A319#7,0.2880246639251709,5,8000,[],0,[ 0 60 60  0  0]
A319#6,0.2590200901031494,4,9438,[],0,[120 120 120  60]
A319#5,0.355027437210083,4,10752,[],0,[180 180 180 180]
A319#4,0.20301389694213867,4,4620,[],0,[120 120 120 120]
A319#18,0.47803449630737305,4,17160,[],0,[ 60 120 120   0]
A319#17,0.4880340099334717,4,16016,[],0,[180 120 120 120]
A319#14,0.04251575469970703,3,1540,[],0,[60 60 60]
A319#13,0.015002727508544922,3,540,[],0,[60 60 60]
A319#12,0.03700542449951172,3,2184,[],0,[120   0   0]
A319#11,1.4591033458709717,5,20449,[],0,[  0 540 600   0   0]
A319#10,0.0009980201721191406,1,8,[],0,[60]
A318#8,0.0039997100830078125,2,108,[],0,[60 60]
A318#1,0.03200125694274902,3,1365,[],0,[120 120   0]
ERJ145#1,0.00400090217590332,2,80,[],0,[120 120]
ERJ145#2,0.0029997825622558594,2,77,[],0,[60 60]
F100#5,0.043001413345336914,4,1560,[],0,[0 0 0 0]
BAE300#3,0.6010792255401611,4,22308,[],0,[120  60  60  60]
A318#6,2.310685634613037,5,78000,[],0,[180 180 180 180 180]
A318#5,5.427472352981567,5,101376,[],0,[840 600   0   0  60]
A319#8,3.5778732299804688,5,123552,[],0,[120 120 120 120 120]
A320#5,8.244164943695068,5,116160,[],0,[540 540   0   0 300]
A320#11,3.1942672729492188,5,133848,[],0,[0 0 0 0 0]
A320#7,6.646036863327026,6,137280,[],0,[  0 180 540 600   0   0]
A321#3,3.1467432975769043,5,139968,[],0,[180 240 240 180 180]
A320#10,2.6572234630584717,5,95040,[],0,[ 60 120 540 240   0]
A320#15,0.965073823928833,4,27300,[],0,[120 120 120   0]
A319#3,4.19886326789856,6,145152,[],0,[ 0 60 60 60 60 60]
A320#12,5.394956111907959,5,139392,[],0,[120 540 540   0  60]
A321#2,5.575468301773071,5,137280,[],0,[120 180 180 240 240]
A321#5,2.4372825622558594,5,95832,[],0,[  0  60  60 120 120]
A320#14,3.6658501625061035,5,25920,[],0,[ 60 120 180 180  -1]
A320#4,3.9612927436828613,6,178464,[],0,[ 0 60 60 60 60 60]
BAE300#1,0.003996610641479492,2,108,[],0,[180 180]
