aircraft,delta1,noFlights,noCombos,singletonList,noSolutions,solution
F100#1,0.11000823974609375,3,3808,[],0,[ 0 60 60]
ERJ145#5,0.0900111198425293,3,3584,[],0,[ 0 60 60]
ERJ145#3,0.9446017742156982,4,19404,[],0,[60 60  0  0]
ERJ145#2,0.00400090217590332,2,96,[],0,[0 0]
ERJ145#1,0.0010025501251220703,1,8,[],0,[60]
ERJ135#1,0.01199793815612793,2,255,[],0,[0 0]
CRJ100#3,0.0500035285949707,3,2145,[],0,[0 0 0]
CRJ100#1,0.38703227043151855,4,14400,[],0,[60  0  0  0]
BAE300#1,0.003999233245849609,1,11,[],0,[60]
BAE200#3,0.013998031616210938,3,320,[],0,[60 60  0]
BAE200#2,0.05300402641296387,2,195,[],0,[ 0 60]
A321#4,0.6046020984649658,4,17248,[],0,[120 120  60  60]
A321#3,0.876204252243042,4,20790,[],0,[60 60  0  0]
A321#1,0.5230426788330078,5,16016,[],0,[  0 120 120 120 120]
A320#3,0.8080735206604004,4,25920,[],0,[60 60 60 60]
A320#22,0.708115816116333,4,23760,[],0,[60 60  0  0]
A320#20,0.809636116027832,4,24310,[],0,[0 0 0 0]
A320#19,0.8340718746185303,4,28800,[],0,[60 60 60 60]
A320#17,5.135476589202881,5,36465,[],0,[180   0 180 180 180]
A320#15,0.0460052490234375,3,2100,[],0,[60 60  0]
A320#14,0.01600193977355957,3,484,[],0,[ 60  60 120]
A320#1,0.6071577072143555,4,20160,[],0,[120   0   0   0]
A319#9,0.037000179290771484,3,1638,[],0,[60  0  0]
A319#7,0.2810237407684326,5,8000,[],0,[ 0 60 60  0  0]
A319#6,0.282031774520874,4,9438,[],0,[120 120 120  60]
A319#5,0.4370436668395996,4,10752,[],0,[180 180 180 180]
A319#4,0.16701292991638184,4,4620,[],0,[120 120 120 120]
A319#18,0.45055627822875977,4,17160,[],0,[ 60 120 120   0]
A319#17,0.48304247856140137,4,16016,[],0,[180 120 120 120]
A319#14,0.04292726516723633,3,1540,[],0,[60 60 60]
A319#13,0.01499795913696289,3,540,[],0,[60 60 60]
A319#12,0.0440065860748291,3,2184,[],0,[120   0   0]
A319#11,1.5656919479370117,5,20449,[],0,[  0 540 600   0   0]
A319#10,0.001997709274291992,1,8,[],0,[60]
A318#8,0.0040056705474853516,2,108,[],0,[60 60]
A318#1,0.0440058708190918,3,1365,[],0,[120 120   0]
ERJ145#1,0.005004167556762695,2,80,[],0,[120 120]
ERJ145#2,0.0039997100830078125,2,77,[],0,[60 60]
F100#5,0.05398130416870117,4,1560,[],0,[0 0 0 0]
BAE300#3,0.5870847702026367,4,22308,[],0,[120  60  60  60]
A318#6,2.736753463745117,5,78000,[],0,[180 180 180 180 180]
A318#5,6.299708366394043,5,101376,[],0,[840 600   0   0  60]
A319#8,4.4104180335998535,5,123552,[],0,[120 120 120 120 120]
A320#5,10.04898190498352,5,116160,[],0,[540 540   0   0 300]
A320#11,2.748260736465454,5,133848,[],0,[0 0 0 0 0]
A320#7,8.288321256637573,6,137280,[],0,[  0 180 540 600   0   0]
A321#3,4.017896413803101,5,139968,[],0,[180 240 240 180 180]
A320#10,2.615230083465576,5,95040,[],0,[ 60 120 540 240   0]
A320#15,1.1671016216278076,4,27300,[],0,[120 120 120   0]
A319#3,3.9719157218933105,6,145152,[],0,[ 0 60 60 60 60 60]
A320#12,5.150740146636963,5,139392,[],0,[120 540 540   0  60]
A321#2,4.701531887054443,5,137280,[],0,[120 180 180 240 240]
A321#5,2.657780885696411,5,95832,[],0,[  0  60  60 120 120]
A320#14,3.7394533157348633,5,25920,[],0,[ 60 120 180 180  -1]
A320#4,7.855251789093018,6,178464,[],0,[ 0 60 60 60 60 60]
BAE300#1,0.003996610641479492,2,108,[],0,[180 180]
