aircraft,delta1,noFlights,noCombos,singletonList,noSolutions,solution
A318#33,8.382805585861206,7,37632,[],0,[180   0  -1  -1   0   0   0]
CRJ700#67,0.1890256404876709,5,7488,[],0,[0 0 0 0 0]
CRJ100#214,0.0009996891021728516,2,1,[],0,[-1 -1]
A340#16,0.015999317169189453,4,108,[],0,[  0 900 540  -1]
A330#15,0.0,1,1,[],0,[-1]
A320#50,1.6336944103240967,7,13608,[],0,[-1 -1  0  0  0  0  0]
A320#129,1.3961563110351562,7,21000,[],0,[60  0  0  0  0  0  0]
A320#105,0.3560304641723633,6,3360,[],0,[0 0 0 0 0 0]
A319#38,2.333223581314087,8,20160,[],0,[ 0 -1 -1  0  0  0  0  0]
A319#163,2.161257743835449,8,14400,[],0,[ 0 -1 -1  0  0  0  0  0]
A319#127,0.568030595779419,8,17280,[],0,[0 0 0 0 0 0 0 0]
A319#101,0.3460228443145752,6,1944,[],0,[0 0 0 0 0 0]
A318#34,0.06600689888000488,6,256,[],0,[ 60 780  -1  -1   0   0]
A318#125,0.16301298141479492,6,1080,[],0,[-1 -1  0  0  0  0]
A319#126,3.5238561630249023,8,40320,[],0,[-1 -1  0  0  0  0  0  0]
A320#120,2.136288642883301,8,6912,[],0,[  0 720  -1  -1  -1  -1  -1  -1]
A320#138,2.0843353271484375,8,15552,[],0,[-1 -1  0  0  0  0  0  0]
A320#139,1.4651262760162354,8,38880,[],0,[0 0 0 0 0 0 0 0]
A320#153,1.1716978549957275,8,12960,[],0,[0 0 0 0 0 0 0 0]
A320#168,0.874075174331665,6,28224,[],0,[  0 600  60   0   0   0]
A320#48,1.0050883293151855,8,3072,[],0,[780 840  -1  -1   0   0   0   0]
A320#53,0.02600836753845215,8,192,[],0,[-1 -1 -1 -1  0  0  0  0]
A320#56,0.10600876808166504,8,576,[],0,[ 0 -1 -1  0  0  0  0  0]
A320#59,0.04700493812561035,7,288,[],0,[780  -1  -1   0   0   0   0]
A320#6,0.18401360511779785,7,672,[],0,[900 360  -1  -1  -1  -1  -1]
A321#106,0.49203968048095703,7,2160,[],0,[120  -1  -1  -1  -1   0   0]
CRJ100#225,0.7971980571746826,7,5632,[],0,[-1 -1  0  0  0  0  0]
CRJ100#226,8.60631513595581,8,32256,[],0,[ -1  -1  -1 540 540  -1   0   0]
ERJ135#159,0.2730276584625244,6,2500,[],0,[0 0 0 0 0 0]
ERJ135#18,0.7080643177032471,7,5400,[],0,[-1 -1  0  0  0  0  0]
ERJ135#29,2.516770124435425,7,23760,[],0,[720 780 300 300  60   0   0]
ERJ135#93,0.8791122436523438,7,4800,[],0,[720  -1  -1   0   0   0   0]
F100#87,4.075585842132568,9,26880,[],0,[  0 720  -1  -1  60   0   0   0   0]
A320#152,1.4751286506652832,7,58800,[],0,[60  0  0  0  0  0  0]
A320#49,2.2037293910980225,8,28800,[],0,[-1 -1  0  0  0  0  0  0]
A321#197,2.596231698989868,8,18000,[],0,[ 0 -1 -1  0  0  0  0  0]
ERJ135#178,0.300062894821167,8,6912,[],0,[0 0 0 0 0 0 0 0]
A318#17,6.712684869766235,9,93312,[],0,[-1 -1  0  0  0  0  0  0  0]
BAE300#117,17.667761087417603,10,138240,[],0,[60 60 -1 -1  0  0  0  0  0  0]
A321#114,25.391243934631348,8,141120,[],0,[  0 600 120 180  -1  -1   0   0]
A320#235,5.860146760940552,8,181440,[],0,[ 0 60  0  0  0  0  0  0]
A321#147,31.063321828842163,8,145152,[],0,[-1 -1  0  0  0  0  0  0]
A320#128,36.33162236213684,9,207360,[],0,[ 0 -1 -1  0  0  0  0  0  0]
A319#149,7.886920213699341,9,108864,[],0,[-1 -1  0  0  0  0  0  0  0]
A318#24,91.4943778514862,9,241920,[],0,[840  -1  -1  -1  -1   0   0   0   0]
A319#20,46.91967415809631,10,248832,[],0,[ 0 -1 -1  0  0  0  0  0  0  0]
A321#200,76.40924739837646,9,172800,[],0,[720  -1  -1  -1  -1   0   0   0   0]
A318#183,11.95983099937439,9,76800,[],0,[-1 -1  0  0  0  0  0  0  0]
A319#187,84.43656730651855,10,259200,[],0,[720  -1  -1  -1  -1   0   0   0   0   0]
A319#188,20.16150164604187,10,126000,[],0,[180  -1  -1   0   0   0   0   0   0   0]
A320#141,12.029928207397461,10,97200,[],0,[ 0 -1 -1  0  0  0  0  0  0  0]
A320#222,61.98541736602783,11,217728,[],0,[780   0  -1  -1  -1  -1   0   0   0   0   0]
