aircraft,delta1,noFlights,noCombos,singletonList,noSolutions,solution
A318#33,8.73364782333374,7,37632,[],0,[180   0  -1  -1   0   0   0]
CRJ700#67,0.17603516578674316,5,7488,[],0,[0 0 0 0 0]
A340#16,0.01600193977355957,4,108,[],0,[  0 900 540  -1]
A330#15,0.0,1,1,[],0,[-1]
A320#50,1.3080964088439941,7,13608,[],0,[-1 -1  0  0  0  0  0]
A320#129,1.349132776260376,7,21000,[],0,[60  0  0  0  0  0  0]
A320#105,0.2300102710723877,6,3360,[],0,[0 0 0 0 0 0]
A319#38,2.357706069946289,8,20160,[],0,[ 0 -1 -1  0  0  0  0  0]
A319#163,1.8421375751495361,8,14400,[],0,[ 0 -1 -1  0  0  0  0  0]
A319#127,0.5100305080413818,8,17280,[],0,[0 0 0 0 0 0 0 0]
A319#101,0.2920525074005127,6,1944,[],0,[0 0 0 0 0 0]
A318#34,0.0630040168762207,6,256,[],0,[ 60 780  -1  -1   0   0]
A318#125,0.11701011657714844,6,1080,[],0,[-1 -1  0  0  0  0]
A319#126,2.957763910293579,8,40320,[],0,[-1 -1  0  0  0  0  0  0]
A320#120,1.6371245384216309,8,6912,[],0,[  0 720  -1  -1  -1  -1  -1  -1]
A320#138,1.0080740451812744,8,15552,[],0,[-1 -1  0  0  0  0  0  0]
A320#139,1.2110917568206787,8,38880,[],0,[0 0 0 0 0 0 0 0]
A320#153,1.113086223602295,8,12960,[],0,[0 0 0 0 0 0 0 0]
A320#168,0.9981017112731934,6,28224,[],0,[  0 600  60   0   0   0]
A320#48,0.8500609397888184,8,3072,[],0,[780 840  -1  -1   0   0   0   0]
A320#53,0.020003080368041992,8,192,[],0,[-1 -1 -1 -1  0  0  0  0]
A320#56,0.09600663185119629,8,576,[],0,[ 0 -1 -1  0  0  0  0  0]
A320#59,0.04500532150268555,7,288,[],0,[780  -1  -1   0   0   0   0]
A320#6,0.12800979614257812,7,672,[],0,[900 360  -1  -1  -1  -1  -1]
A321#106,0.49503636360168457,7,2160,[],0,[120  -1  -1  -1  -1   0   0]
CRJ100#225,0.8195946216583252,7,5632,[],0,[-1 -1  0  0  0  0  0]
CRJ100#226,6.467029809951782,8,32256,[],0,[ -1  -1  -1 540 540  -1   0   0]
ERJ135#159,0.20601654052734375,6,2500,[],0,[0 0 0 0 0 0]
ERJ135#18,0.529041051864624,7,5400,[],0,[-1 -1  0  0  0  0  0]
ERJ135#29,2.6187047958374023,7,23760,[],0,[720 780 300 300  60   0   0]
ERJ135#93,1.177131175994873,7,4800,[],0,[720  -1  -1   0   0   0   0]
F100#87,1.102139949798584,8,20160,[],0,[ 0 60  0 60  0  0  0  0]
A320#152,2.122718334197998,7,58800,[],0,[60  0  0  0  0  0  0]
A320#49,2.2911696434020996,8,28800,[],0,[-1 -1  0  0  0  0  0  0]
A321#197,1.8401360511779785,8,18000,[],0,[ 0 -1 -1  0  0  0  0  0]
ERJ135#178,0.2110154628753662,8,5760,[],0,[0 0 0 0 0 0 0 0]
A318#17,6.655498266220093,9,93312,[],0,[-1 -1  0  0  0  0  0  0  0]
A321#114,21.35238528251648,8,120960,[],0,[  0 600 120 180  -1  -1   0   0]
CRJ100#214,6.63408350944519,10,120960,[],0,[-1 -1  0  0  0  0  0  0  0  0]
A321#147,14.463277339935303,8,120960,[],0,[-1 -1  0  0  0  0  0  0]
A320#235,4.56688928604126,8,151200,[],0,[ 0 60  0  0  0  0  0  0]
A320#128,16.175795555114746,9,207360,[],0,[ 0 -1 -1  0  0  0  0  0  0]
A319#149,11.693547248840332,9,108864,[],0,[-1 -1  0  0  0  0  0  0  0]
A321#200,48.26161217689514,9,150000,[],0,[720  -1  -1  -1  -1   0   0   0   0]
A318#183,22.006314277648926,9,207360,[],0,[-1 -1  0  0  0  0  0  0  0]
A318#24,33.73332071304321,9,100800,[],0,[840  -1  -1  -1  -1   0   0   0   0]
A319#188,40.13329553604126,10,165888,[],0,[720  -1  -1   0   0   0   0   0   0   0]
A319#20,5.514450550079346,10,61440,[],0,[ 0 -1 -1  0  0  0  0  0  0  0]
A320#141,36.22368812561035,10,155520,[],0,[ 0 -1 -1  0  0  0  0  0  0  0]
A319#187,90.55689668655396,10,207360,[],0,[720  -1  -1  -1  -1   0   0   0   0   0]
A320#222,70.15617203712463,11,145152,[],0,[-1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1]
