aircraft,delta1,noFlights,noCombos,singletonList,noSolutions,solution
A318#33,10.763569831848145,7,37632,[],0,[180   0  -1  -1   0   0   0]
CRJ700#67,0.1945178508758545,5,7488,[],0,[0 0 0 0 0]
CRJ100#214,0.0010008811950683594,2,1,[],0,[-1 -1]
A340#16,0.014000415802001953,4,108,[],0,[  0 900 540  -1]
A330#15,0.0010006427764892578,1,1,[],0,[-1]
A320#50,1.3371150493621826,7,13608,[],0,[-1 -1  0  0  0  0  0]
A320#129,1.4271256923675537,7,21000,[],0,[60  0  0  0  0  0  0]
A320#105,0.24203872680664062,6,3360,[],0,[0 0 0 0 0 0]
A319#38,2.660768985748291,8,20160,[],0,[ 0 -1 -1  0  0  0  0  0]
A319#163,1.7531769275665283,8,14400,[],0,[ 0 -1 -1  0  0  0  0  0]
A319#127,0.6610596179962158,8,17280,[],0,[0 0 0 0 0 0 0 0]
A319#101,0.3250279426574707,6,1944,[],0,[0 0 0 0 0 0]
A318#34,0.05500435829162598,6,256,[],0,[ 60 780  -1  -1   0   0]
A318#125,0.20401835441589355,6,1080,[],0,[-1 -1  0  0  0  0]
A319#126,4.24259090423584,8,40320,[],0,[-1 -1  0  0  0  0  0  0]
A320#120,1.9892897605895996,8,6912,[],0,[  0 720  -1  -1  -1  -1  -1  -1]
A320#138,1.1661036014556885,8,15552,[],0,[-1 -1  0  0  0  0  0  0]
A320#139,1.9896841049194336,8,38880,[],0,[0 0 0 0 0 0 0 0]
A320#153,1.0130891799926758,8,12960,[],0,[0 0 0 0 0 0 0 0]
A320#168,0.9921252727508545,6,28224,[],0,[  0 600  60   0   0   0]
A320#48,0.7270610332489014,8,3072,[],0,[780 840  -1  -1   0   0   0   0]
A320#53,0.06000709533691406,8,192,[],0,[-1 -1 -1 -1  0  0  0  0]
A320#56,0.10600805282592773,8,576,[],0,[ 0 -1 -1  0  0  0  0  0]
A320#59,0.06800532341003418,7,288,[],0,[780  -1  -1   0   0   0   0]
A320#6,0.29302477836608887,7,672,[],0,[900 360  -1  -1  -1  -1  -1]
A321#106,0.9380877017974854,7,2160,[],0,[120  -1  -1  -1  -1   0   0]
CRJ100#225,0.8160698413848877,7,5632,[],0,[-1 -1  0  0  0  0  0]
CRJ100#226,7.983346700668335,8,32256,[],0,[ -1  -1  -1 540 540  -1   0   0]
ERJ135#159,0.29352569580078125,6,2500,[],0,[0 0 0 0 0 0]
ERJ135#18,0.550044059753418,7,5400,[],0,[-1 -1  0  0  0  0  0]
ERJ135#29,2.7243361473083496,7,23760,[],0,[720 780 300 300  60   0   0]
ERJ135#93,0.9240787029266357,7,4800,[],0,[720  -1  -1   0   0   0   0]
F100#87,3.2633399963378906,9,26880,[],0,[  0 720  -1  -1  60   0   0   0   0]
A320#152,1.682182788848877,7,58800,[],0,[60  0  0  0  0  0  0]
A320#49,2.3407163619995117,8,28800,[],0,[-1 -1  0  0  0  0  0  0]
A321#197,2.290203094482422,8,18000,[],0,[ 0 -1 -1  0  0  0  0  0]
ERJ135#178,0.23501968383789062,8,6912,[],0,[0 0 0 0 0 0 0 0]
A318#17,6.445136785507202,9,93312,[],0,[-1 -1  0  0  0  0  0  0  0]
BAE300#117,20.73572850227356,10,138240,[],0,[60 60 -1 -1  0  0  0  0  0  0]
A321#114,22.623023509979248,8,141120,[],0,[  0 600 120 180  -1  -1   0   0]
A320#235,12.253844499588013,8,181440,[],0,[ 0 60  0  0  0  0  0  0]
A321#147,20.071972608566284,8,145152,[],0,[-1 -1  0  0  0  0  0  0]
A320#128,16.874199390411377,9,207360,[],0,[ 0 -1 -1  0  0  0  0  0  0]
A319#149,13.597594022750854,9,108864,[],0,[-1 -1  0  0  0  0  0  0  0]
A318#24,111.3814423084259,9,241920,[],0,[840  -1  -1  -1  -1   0   0   0   0]
A319#20,44.04819416999817,10,248832,[],0,[ 0 -1 -1  0  0  0  0  0  0  0]
A321#200,67.57286262512207,9,172800,[],0,[720  -1  -1  -1  -1   0   0   0   0]
A318#183,4.572019577026367,9,76800,[],0,[-1 -1  0  0  0  0  0  0  0]
A319#187,76.72325396537781,10,259200,[],0,[720  -1  -1  -1  -1   0   0   0   0   0]
A319#188,19.026862144470215,10,126000,[],0,[180  -1  -1   0   0   0   0   0   0   0]
A320#141,10.03271770477295,10,97200,[],0,[ 0 -1 -1  0  0  0  0  0  0  0]
A320#222,58.200976848602295,11,217728,[],0,[780   0  -1  -1  -1  -1   0   0   0   0   0]
