aircraft,delta1,noFlights,noCombos,singletonList,noSolutions,solution
A318#33,6.066603183746338,7,30184,[],0,[180   0  -1  -1   0   0   0]
CRJ700#67,0.2030181884765625,5,7488,[],0,[0 0 0 0 0]
A340#73,0.003000020980834961,4,20,[],0,[-1 -1  0  0]
A340#16,0.01900172233581543,4,108,[],0,[  0 900 540  -1]
A330#15,0.00099945068359375,2,2,[],0,[60 -1]
A320#129,2.0751845836639404,7,21000,[],0,[60  0  0  0  0  0  0]
A320#105,0.36603593826293945,6,4800,[],0,[0 0 0 0 0 0]
A319#38,1.87367844581604,8,12960,[],0,[ 0 -1 -1  0  0  0  0  0]
A319#163,2.8552770614624023,8,18000,[],0,[ 0 -1 -1  0  0  0  0  0]
A319#101,0.35002994537353516,6,1944,[],0,[0 0 0 0 0 0]
A318#34,0.08900856971740723,6,480,[],0,[ 60 780  -1  -1   0   0]
A318#125,0.11101078987121582,6,1080,[],0,[-1 -1  0  0  0  0]
A320#120,4.225427150726318,8,14400,[],0,[  0 720 420  -1  -1 180 180  -1]
A320#138,1.344120979309082,8,15552,[],0,[-1 -1  0  0  0  0  0  0]
A320#153,1.5431644916534424,8,16200,[],0,[0 0 0 0 0 0 0 0]
A320#168,0.6790623664855957,6,24192,[],0,[  0 600  60   0   0   0]
A320#48,0.8456404209136963,8,1920,[],0,[-1 -1 -1 -1 -1 -1 -1 -1]
A320#49,2.5612568855285645,8,34020,[],0,[-1 -1  0  0  0  0  0  0]
A320#50,0.1810169219970703,8,1152,[],0,[ 0 -1 -1  0  0  0  0  0]
A320#53,0.011005878448486328,8,64,[],0,[-1 -1 -1 -1  0  0 -1 -1]
A320#56,0.13100934028625488,8,864,[],0,[ 0 -1 -1  0  0  0  0  0]
A320#59,0.03700375556945801,7,192,[],0,[0 0 0 0 0 0 0]
A320#6,0.3580327033996582,8,5400,[],0,[-1 -1  0  0  0  0  0  0]
A321#106,0.38454294204711914,7,1800,[],0,[120  -1  -1  -1  -1   0   0]
A321#197,2.7093021869659424,8,24192,[],0,[  0  60 540 120 120   0   0   0]
CRJ100#225,0.4840431213378906,7,4320,[],0,[-1 -1  0  0  0  0  0]
CRJ100#226,5.792141437530518,8,15120,[],0,[ -1  -1  -1 540 540  -1   0   0]
ERJ135#159,0.1850144863128662,6,1200,[],0,[  0 600 120 300   0   0]
ERJ135#178,1.9902265071868896,8,15360,[],0,[  0   0   0 180 420 300 300  -1]
ERJ135#18,0.2740199565887451,7,1920,[],0,[ 60 600 240 360  -1  -1  -1]
ERJ135#29,1.8841650485992432,7,6400,[],0,[720 840 360 360  -1  -1  -1]
ERJ135#93,1.4891655445098877,7,7200,[],0,[720  -1  -1   0   0   0   0]
F100#87,0.25802040100097656,8,3600,[],0,[  0  60   0 660  -1   0   0  -1]
A319#126,1.344146490097046,8,16200,[],0,[-1 -1  0  0  0  0  0  0]
A319#127,1.5366454124450684,9,9072,[],0,[180  -1  -1   0   0   0   0   0   0]
A320#139,0.4880404472351074,8,15552,[],0,[0 0 0 0 0 0 0 0]
A320#152,0.7110605239868164,7,29700,[],0,[60  0  0  0  0  0  0]
CRJ100#214,1.6196625232696533,10,38400,[],0,[-1 -1  0  0  0  0  0  0  0  0]
A321#114,4.729963541030884,9,50400,[],0,[ 0 -1 -1  0  0  0  0  0  0]
A320#91,0.014005184173583984,5,72,[],0,[-1 -1 -1 -1 -1]
A318#17,7.84699559211731,9,108864,[],0,[-1 -1  0  0  0  0  0  0 60]
A321#147,17.421677112579346,8,144000,[],0,[-1 -1  0  0  0  0  0  0]
A320#235,6.050651550292969,8,155520,[],0,[ 0 60  0  0  0  0  0  0]
A320#128,14.485018730163574,9,165888,[],0,[ 0 -1 -1  0  0  0  0  0  0]
A319#149,7.954834461212158,9,87480,[],0,[-1 -1  0  0  0  0  0  0  0]
A319#188,53.5305757522583,10,162000,[],0,[720 780 240 300 300 300  -1  -1  -1  -1]
A319#20,11.863179683685303,10,43200,[],0,[ 0 -1 -1 -1 -1  0  0  0  0  0]
A320#222,48.126245737075806,11,96768,[],0,[-1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1]
A321#200,5.2774658203125,9,21600,[],0,[900  -1  -1  -1  -1  -1  -1   0   0]
A318#183,15.293920278549194,9,93312,[],0,[-1 -1  0  0  0  0  0  0  0]
A318#24,3.310872793197632,9,7560,[],0,[-1 -1 -1 -1 -1 -1 -1 -1 -1]
A320#141,33.517953395843506,10,103680,[],0,[ 0 -1 -1  0  0  0  0  0  0  0]
