aircraft,delta1,noFlights,noCombos,singletonList,noSolutions,solution
F100#4,0.015001773834228516,2,196,[],0,[  0 120]
F100#3,0.09901022911071777,3,2688,[],0,[ 0 60 60]
F100#2,0.008002519607543945,2,196,[],0,[ 0 60]
ERJ135#1,0.009001493453979492,1,15,[],0,[0]
CRJ100#2,0.0019989013671875,1,13,[],0,[0]
CRJ100#1,0.4400370121002197,4,14400,[],0,[0 0 0 0]
BAE300#1,0.00400233268737793,1,12,[],0,[0]
BAE200#2,0.002000570297241211,1,11,[],0,[0]
A321#3,0.5956063270568848,4,22176,[],0,[ 0 60  0  0]
A320#9,0.6360926628112793,4,25200,[],0,[ 0 60 60 60]
A320#8,0.05300140380859375,3,2002,[],0,[ 0 60 60]
A320#7,0.5660510063171387,4,18018,[],0,[ 0 60 60 60]
A320#5,0.0330049991607666,3,880,[],0,[60 60 60]
A320#17,0.04200625419616699,3,2002,[],0,[ 0 60 60]
A320#15,0.04900836944580078,3,2240,[],0,[ 0 60  0]
A320#10,0.5951054096221924,4,21560,[],0,[ 0 60 60 60]
A319#8,0.7890667915344238,4,19305,[],0,[0 0 0 0]
A319#13,0.0059986114501953125,2,84,[],0,[60 60]
A319#1,0.4860537052154541,4,18480,[],0,[ 0 60 60  0]
A318#5,0.4630417823791504,4,16731,[],0,[ 0 60 60 60]
A318#2,0.0030062198638916016,2,45,[],0,[60  0]
A318#1,0.003998756408691406,2,105,[],0,[0 0]
A318#4,4.473444223403931,5,199680,[],0,[  0 120 120 120 120]
A320#4,5.312462329864502,5,221760,[],0,[ 0 60 60 60 60]
