aircraft,delta1,noFlights,noCombos,singletonList,noSolutions,solution
CRJ700#67,0.6220488548278809,5,7488,[],0,[60  0  0  0  0]
CRJ100#214,0.0019991397857666016,2,1,[],0,[-1 -1]
A340#16,0.026009321212768555,4,108,[],0,[900 900 540  -1]
A330#15,0.0009987354278564453,1,1,[],0,[-1]
A320#105,1.6876423358917236,6,6720,[],0,[180 660 120   0   0   0]
A319#5,0.0850074291229248,5,1764,[],0,[60 60  0  0  0]
A319#101,1.0510780811309814,6,2520,[],0,[-1 -1 -1 -1 -1 -1]
A318#34,0.07900381088256836,6,384,[],0,[120 780  -1  -1   0   0]
A318#247,0.0010013580322265625,3,1,[],0,[-1 -1 -1]
A318#125,0.39303040504455566,6,1728,[],0,[-1 -1  0  0  0  0]
A318#33,7.681635141372681,7,12960,[],0,[  0 180  -1  -1   0   0   0]
A319#163,6.165465831756592,8,17280,[],0,[60 -1 -1  0  0  0  0  0]
A320#129,0.3110239505767822,7,2160,[],0,[120   0   0   0   0   0   0]
A320#48,1.7296473979949951,8,5760,[],0,[840 840  -1  -1   0   0   0   0]
A320#50,0.053003549575805664,7,288,[],0,[-1 -1  0  0  0  0  0]
A320#53,0.1265256404876709,8,1440,[],0,[-1 -1  0  0  0  0  0  0]
A320#56,0.155012845993042,8,432,[],0,[840  -1  -1   0   0   0   0   0]
A320#59,0.2310171127319336,7,768,[],0,[780  -1  -1   0   0   0   0]
A320#6,1.017076015472412,7,3780,[],0,[840 360  -1  -1  -1  -1   0]
A321#106,1.4351027011871338,7,6480,[],0,[780  -1  -1  -1  -1   0   0]
CRJ100#225,1.3421263694763184,7,8448,[],0,[-1 -1  0  0  0  0  0]
ERJ135#159,0.5710442066192627,6,3600,[],0,[60  0  0  0  0  0]
ERJ135#18,2.6317138671875,7,14400,[],0,[-1 -1  0  0  0  0  0]
ERJ135#93,1.6971285343170166,7,7200,[],0,[780  -1  -1   0   0   0   0]
A319#126,1.2480905055999756,8,12960,[],0,[-1 -1  0  0  0  0  0 -1]
A319#127,0.43903112411499023,8,7560,[],0,[-1 -1  0  0  0  0  0  0]
A319#38,1.1360843181610107,8,4860,[],0,[60 -1 -1  0  0  0  0  0]
A319#45,0.4120330810546875,7,2880,[],0,[600  -1  -1   0   0   0   0]
A320#120,1.150085687637329,8,2592,[],0,[900 900  -1  -1  -1  -1  -1  -1]
A320#138,0.9690725803375244,8,6912,[],0,[-1 -1  0  0  0  0  0  0]
A320#139,3.723823308944702,8,22680,[],0,[-1 -1  0  0  0  0  0  0]
A320#153,4.400330543518066,8,20160,[],0,[840  -1  -1   0   0   0   0   0]
A320#168,2.1756975650787354,6,27440,[],0,[120 600  60   0   0   0]
A321#197,3.717362880706787,8,27000,[],0,[60 -1 -1  0  0  0  0  0]
A321#198,1.5916333198547363,9,3780,[],0,[-1 -1  0  0  0 -1 -1 -1 -1]
CRJ100#226,7.513084888458252,8,15360,[],0,[ -1  -1  -1 540 540  -1   0   0]
ERJ135#178,0.7060556411743164,8,7680,[],0,[-1 -1  0  0  0  0  0  0]
ERJ135#29,3.7962865829467773,7,19008,[],0,[780 780 300 300  60   0   0]
F100#87,2.646252155303955,9,28000,[],0,[ 0 60 60  0  0  0  0  0  0]
A320#49,3.7748680114746094,8,48600,[],0,[-1 -1  0  0  0  0  0  0]
A320#152,4.9583916664123535,7,58800,[],0,[120   0   0   0   0   0   0]
BAE300#117,30.07247042655945,10,96000,[],0,[60 -1 -1 -1 -1  0  0  0  0  0]
A318#17,9.974417924880981,9,124416,[],0,[-1 -1  0  0  0  0  0  0  0]
A321#114,28.51737380027771,8,120960,[],0,[ 60 600 120 180  -1  -1   0   0]
A320#235,42.9957640171051,8,211680,[],0,[-1 -1  0  0  0  0  0  0]
A321#147,46.3499231338501,8,145152,[],0,[-1 -1  0  0  0  0  0  0]
A320#128,42.12432384490967,9,259200,[],0,[-1 -1 60  0  0  0  0  0  0]
A319#149,21.088654041290283,9,127008,[],0,[-1 -1  0  0  0  0  0  0  0]
A321#200,97.04562163352966,9,270000,[],0,[780 780 300 360 360 360  -1  -1  -1]
A318#24,89.19366717338562,9,230400,[],0,[720 720 300  -1  -1   0   0   0   0]
A319#188,36.78458499908447,10,184320,[],0,[180 660 180  -1  -1   0   0   0   0   0]
A319#20,10.807618141174316,10,29160,[],0,[ 60  -1  -1  -1  -1   0   0 120 120  -1]
A320#141,47.494988679885864,10,194400,[],0,[720  -1  -1   0   0   0   0   0   0   0]
A318#183,5.565602540969849,9,76800,[],0,[-1 -1  0  0  0  0  0  0  0]
A320#222,74.26796984672546,11,311040,[],0,[  0 780 780 780  -1  -1   0   0   0   0   0]
A319#187,77.56964230537415,10,288000,[],0,[780  -1  -1  -1  -1   0   0   0   0   0]
