aircraft,delta1,noFlights,noCombos,singletonList,noSolutions,solution
CRJ700#67,0.39303135871887207,5,7488,[],0,[60  0  0  0  0]
A340#16,0.01700115203857422,4,108,[],0,[900 900 540  -1]
A330#15,0.0,1,1,[],0,[-1]
A320#105,2.3602020740509033,6,6720,[],0,[180 660 120   0   0   0]
A319#5,0.08101058006286621,5,1764,[],0,[60 60  0  0  0]
A319#101,1.1970875263214111,6,2520,[],0,[-1 -1 -1 -1 -1 -1]
A318#34,0.16501402854919434,6,384,[],0,[120 780  -1  -1   0   0]
A318#247,0.0030019283294677734,3,54,[],0,[60  0  0]
A318#125,0.42803525924682617,6,1728,[],0,[-1 -1  0  0  0  0]
A318#33,7.936678647994995,7,12960,[],0,[  0 180  -1  -1   0   0   0]
A319#163,2.640197992324829,8,17280,[],0,[60 -1 -1  0  0  0  0  0]
A320#129,0.40903162956237793,7,2160,[],0,[120   0   0   0   0   0   0]
A320#153,2.376180648803711,8,15552,[],0,[780  -1  -1   0   0   0   0   0]
A320#48,2.3046963214874268,8,5760,[],0,[840 840  -1  -1   0   0   0   0]
A320#50,0.040998220443725586,7,288,[],0,[-1 -1  0  0  0  0  0]
A320#53,0.07000494003295898,8,1440,[],0,[-1 -1  0  0  0  0  0  0]
A320#56,0.14201045036315918,8,432,[],0,[840  -1  -1   0   0   0   0   0]
A320#59,0.17401599884033203,7,768,[],0,[780  -1  -1   0   0   0   0]
A320#6,1.3771328926086426,7,3780,[],0,[840 360  -1  -1  -1  -1   0]
A321#106,1.781158208847046,7,6480,[],0,[780  -1  -1  -1  -1   0   0]
CRJ100#225,0.7980613708496094,7,8448,[],0,[-1 -1  0  0  0  0  0]
ERJ135#159,0.5810444355010986,6,3600,[],0,[60  0  0  0  0  0]
ERJ135#18,2.009152412414551,7,11520,[],0,[-1 -1  0  0  0  0  0]
ERJ135#93,1.336122989654541,7,7200,[],0,[780  -1  -1   0   0   0   0]
A319#126,1.5726268291473389,8,12960,[],0,[-1 -1  0  0  0  0  0 -1]
A319#127,0.7660589218139648,8,7560,[],0,[-1 -1  0  0  0  0  0  0]
A319#38,0.8750648498535156,8,4860,[],0,[60 -1 -1  0  0  0  0  0]
A319#45,0.6180708408355713,7,1440,[],0,[-1 -1 -1 -1 -1 -1 -1]
A320#120,0.781059980392456,8,2592,[],0,[900 900  -1  -1  -1  -1  -1  -1]
A320#138,0.5805845260620117,8,5184,[],0,[-1 -1  0 60  0  0  0  0]
A320#139,3.0557422637939453,8,25920,[],0,[-1 -1  0  0  0  0  0  0]
A320#168,3.5852673053741455,6,23520,[],0,[120 600  60   0   0   0]
A321#197,3.089770555496216,8,18000,[],0,[60 -1 -1  0  0  0  0  0]
CRJ100#226,5.831597566604614,8,15360,[],0,[ -1  -1  -1 540 540  -1   0   0]
ERJ135#178,1.1950914859771729,8,7680,[],0,[-1 -1  0  0  0  0  0  0]
ERJ135#29,7.107053995132446,7,19008,[],0,[780 780 300 300  60   0   0]
F100#87,1.9231469631195068,8,16800,[],0,[60 60  0  0  0  0  0  0]
A320#152,2.6192548274993896,7,35280,[],0,[120   0   0   0   0   0   0]
A320#49,6.40007209777832,8,64800,[],0,[-1 -1  0  0  0  0  0  0]
A321#114,12.425551414489746,8,77760,[],0,[ 60 600 120 180  -1  -1   0   0]
CRJ100#214,5.39243221282959,10,77760,[],0,[-1 -1  0  0  0  0  0  0  0  0]
A321#147,11.80300259590149,8,96768,[],0,[-1 -1  0  0  0  0  0  0]
A318#17,17.69721031188965,9,124416,[],0,[-1 -1  0  0  0  0  0  0  0]
A320#235,23.438344717025757,8,181440,[],0,[-1 -1  0  0  0  0  0  0]
A320#128,27.764888286590576,9,259200,[],0,[-1 -1 60  0  0  0  0  0  0]
A319#149,20.924824476242065,9,127008,[],0,[-1 -1  0  0  0  0  0  0  0]
A320#141,52.58370637893677,10,226800,[],0,[720  -1  -1   0   0   0   0   0   0   0]
A321#200,28.28995966911316,9,90000,[],0,[780  -1  -1  -1  -1   0   0   0   0]
A318#183,23.951641082763672,9,190080,[],0,[-1 -1  0  0  0  0  0  0  0]
A318#24,92.28610467910767,9,138240,[],0,[720 720 300  -1  -1   0   0   0   0]
A319#187,86.24535942077637,10,153600,[],0,[780  -1  -1  -1  -1   0   0   0   0   0]
A319#188,35.92167639732361,10,96768,[],0,[720  -1  -1   0   0   0   0   0   0   0]
A319#20,12.711244583129883,10,46080,[],0,[60 -1 -1  0  0  0  0  0  0  0]
A320#222,44.57625412940979,11,103680,[],0,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
