aircraft,delta1,noFlights,noCombos,singletonList,noSolutions,solution
CRJ700#67,0.4660332202911377,5,7488,[],0,[60  0  0  0  0]
CRJ100#214,0.0009996891021728516,2,1,[],0,[-1 -1]
A340#16,0.017002582550048828,4,108,[],0,[900 900 540  -1]
A330#15,0.0010006427764892578,1,1,[],0,[-1]
A320#105,1.752131462097168,6,6720,[],0,[180 660 120   0   0   0]
A319#5,0.09500837326049805,5,1764,[],0,[60 60  0  0  0]
A319#101,1.1400871276855469,6,2520,[],0,[-1 -1 -1 -1 -1 -1]
A318#34,0.1720125675201416,6,384,[],0,[120 780  -1  -1   0   0]
A318#247,0.00400090217590332,3,54,[],0,[60  0  0]
A318#125,0.4920375347137451,6,1728,[],0,[-1 -1  0  0  0  0]
A318#33,2.8732223510742188,7,12960,[],0,[  0 180  -1  -1   0   0   0]
A319#163,8.716738939285278,8,17280,[],0,[60 -1 -1  0  0  0  0  0]
A320#129,0.6140468120574951,7,2160,[],0,[120   0   0   0   0   0   0]
A320#153,3.2092409133911133,8,15552,[],0,[780  -1  -1   0   0   0   0   0]
A320#48,2.3492050170898438,8,5760,[],0,[840 840  -1  -1   0   0   0   0]
A320#50,0.06300520896911621,7,288,[],0,[-1 -1  0  0  0  0  0]
A320#53,0.09800362586975098,8,1440,[],0,[-1 -1  0  0  0  0  0  0]
A320#56,0.10100793838500977,8,432,[],0,[840  -1  -1   0   0   0   0   0]
A320#59,0.16901516914367676,7,768,[],0,[780  -1  -1   0   0   0   0]
A320#6,1.3601036071777344,7,3780,[],0,[840 360  -1  -1  -1  -1   0]
A321#106,2.4872384071350098,7,6480,[],0,[780  -1  -1  -1  -1   0   0]
CRJ100#225,1.4901130199432373,7,8448,[],0,[-1 -1  0  0  0  0  0]
ERJ135#159,0.632049560546875,6,3600,[],0,[60  0  0  0  0  0]
ERJ135#18,1.0990853309631348,7,11520,[],0,[-1 -1  0  0  0  0  0]
ERJ135#93,1.3751270771026611,7,7200,[],0,[780  -1  -1   0   0   0   0]
A319#126,1.334611177444458,8,12960,[],0,[-1 -1  0  0  0  0  0 -1]
A319#127,0.5480413436889648,8,7560,[],0,[-1 -1  0  0  0  0  0  0]
A319#38,1.6811165809631348,8,4860,[],0,[60 -1 -1  0  0  0  0  0]
A319#45,0.6010682582855225,7,1440,[],0,[-1 -1 -1 -1 -1 -1 -1]
A320#120,1.2336351871490479,8,2592,[],0,[900 900  -1  -1  -1  -1  -1  -1]
A320#138,0.2810218334197998,8,5184,[],0,[-1 -1  0 60  0  0  0  0]
A320#139,2.6617133617401123,8,25920,[],0,[-1 -1  0  0  0  0  0  0]
A320#168,1.7451293468475342,6,23520,[],0,[120 600  60   0   0   0]
A321#197,5.378942251205444,8,18000,[],0,[60 -1 -1  0  0  0  0  0]
CRJ100#226,4.704003095626831,8,15360,[],0,[ -1  -1  -1 540 540  -1   0   0]
ERJ135#178,0.5190374851226807,8,7680,[],0,[-1 -1  0  0  0  0  0  0]
ERJ135#29,7.30807089805603,7,19008,[],0,[780 780 300 300  60   0   0]
F100#87,3.5632688999176025,9,22400,[],0,[ 0 60 60  0  0  0  0  0  0]
A320#152,1.2841265201568604,7,35280,[],0,[120   0   0   0   0   0   0]
A320#49,7.2641847133636475,8,64800,[],0,[-1 -1  0  0  0  0  0  0]
A321#114,10.731400489807129,8,77760,[],0,[ 60 600 120 180  -1  -1   0   0]
BAE300#117,39.57610726356506,10,96000,[],0,[60 -1 -1 -1 -1  0  0  0  0  0]
A318#17,13.82580280303955,9,124416,[],0,[-1 -1  0  0  0  0  0  0  0]
A320#235,29.19103741645813,8,211680,[],0,[-1 -1  0  0  0  0  0  0]
A321#147,20.65834903717041,8,145152,[],0,[-1 -1  0  0  0  0  0  0]
A320#128,47.4132194519043,9,259200,[],0,[-1 -1 60  0  0  0  0  0  0]
A319#149,25.06893491744995,9,127008,[],0,[-1 -1  0  0  0  0  0  0  0]
A321#200,82.08163166046143,9,225000,[],0,[780 780 300 360 360 360  -1  -1  -1]
A318#24,64.60730242729187,9,192000,[],0,[720 720 300  -1  -1   0   0   0   0]
A319#188,45.98619747161865,10,184320,[],0,[180 660 120  -1  -1   0   0   0   0   0]
A319#20,6.5268309116363525,10,10368,[],0,[ 60  -1  -1  -1  -1   0   0 120 120  -1]
A320#141,16.827876329421997,10,69120,[],0,[720  -1  -1   0   0   0   0   0   0   0]
A318#183,11.212820768356323,9,84480,[],0,[-1 -1  0  0  0  0  0  0  0]
A320#222,98.56671690940857,11,345600,[],0,[  0 780 780 780  -1  -1   0   0   0   0   0]
A319#187,76.68700623512268,10,240000,[],0,[780  -1  -1  -1  -1   0   0   0  60  -1]
