aircraft,delta1,noFlights,noCombos,singletonList,noSolutions,solution
A321#107,0.002019166946411133,2,6,[],0,[240   0]
A320#205,0.6211652755737305,6,4200,[],0,[660   0   0   0   0   0]
A320#151,0.1850135326385498,5,3528,[],0,[540 120   0   0   0]
A319#42,1.211606740951538,7,8640,[],0,[180  -1  -1   0   0   0   0]
A319#248,0.5840635299682617,6,7560,[],0,[600  60  60   0   0   0]
A319#246,0.22601890563964844,5,1080,[],0,[180 180 120 240  -1]
A319#203,0.40003013610839844,6,5670,[],0,[ 60 120   0   0   0   0]
A319#101,0.0010006427764892578,1,1,[],0,[-1]
A318#34,1.3861072063446045,8,6480,[],0,[300  -1  -1   0   0   0   0   0]
A318#247,0.09101223945617676,5,1890,[],0,[60  0  0  0  0]
A320#112,3.970353364944458,7,11520,[],0,[-1 -1  0  0  0  0  0]
A320#204,1.0370757579803467,8,6720,[],0,[-1 -1  0  0  0  0  0  0]
A320#223,1.0450830459594727,7,15552,[],0,[120 600 180   0   0   0   0]
A320#48,3.2102389335632324,7,8640,[],0,[660  -1  -1   0   0   0   0]
A320#56,0.41302919387817383,11,6912,[],0,[-1 -1  0  0 -1 -1  0  0  0  0  0]
A320#91,1.6881258487701416,7,4536,[],0,[420  -1  -1 780 300 360 180]
A320#98,0.16853642463684082,9,504,[],0,[ -1  -1  -1  -1 660 120   0   0   0]
A321#131,0.34002685546875,8,1848,[],0,[ -1  -1  -1 600 300 300 300   0]
A319#249,1.809161901473999,10,10240,[],0,[-1 -1 -1 -1 -1  0  0  0  0  0]
A320#250,1.0690808296203613,9,18144,[],0,[ -1  -1   0   0 720  60   0   0   0]
A320#50,1.9681470394134521,11,13824,[],0,[ -1  -1   0 840  -1  -1   0   0   0   0   0]
A320#54,0.9720909595489502,10,10800,[],0,[-1 -1 -1  0  0  0  0  0  0  0]
A320#55,1.3941092491149902,10,5760,[],0,[-1 -1 -1 -1 -1  0  0  0  0  0]
A320#7,0.8075740337371826,12,6048,[],0,[-1 -1 -1 -1 -1 -1 -1  0  0  0  0  0]
A318#35,0.6830551624298096,12,6912,[],0,[-1 -1 -1  0  0  0  0  0  0  0  0  0]
A319#126,1.8661649227142334,11,7680,[],0,[-1 -1 -1 -1 -1 -1  0 -1 -1  0  0]
A319#127,2.959766387939453,9,13440,[],0,[-1 -1 -1 -1 -1 -1 -1 -1 -1]
