aircraft,delta1,noFlights,noCombos,singletonList,noSolutions,solution
CRJ700#67,0.4910438060760498,5,7488,[],0,[60  0  0  0  0]
A340#73,0.0029985904693603516,4,20,[],0,[-1  0  0 -1]
A340#16,0.044002532958984375,4,108,[],0,[900 900 540  -1]
A330#15,0.0,2,2,[],0,[60 -1]
A320#105,1.315103530883789,6,4800,[],0,[180 660 120   0   0   0]
A319#5,0.07051682472229004,5,1372,[],0,[60 60  0  0  0]
A319#101,1.1151068210601807,6,2376,[],0,[-1 -1 -1 -1 -1 -1]
A318#34,0.30502772331237793,6,720,[],0,[120 780  -1  -1   0   0]
A318#247,0.003999948501586914,3,54,[],0,[60  0  0]
A318#125,0.3730275630950928,6,1728,[],0,[-1 -1  0  0  0  0]
A318#33,2.4011824131011963,7,11520,[],0,[  0 180  -1  -1   0   0   0]
A319#163,8.826747179031372,8,17280,[],0,[60 -1 -1  0  0  0  0  0]
A319#38,4.52234148979187,8,17280,[],0,[60 -1 -1  0  0  0  0  0]
A320#129,0.3050239086151123,7,2160,[],0,[120   0   0   0   0   0   0]
A320#138,4.1193437576293945,8,18144,[],0,[-1 -1  0 -1 -1  0  0  0]
A320#153,4.014355897903442,8,19440,[],0,[780  -1  -1   0   0   0   0   0]
A320#48,1.6206347942352295,8,3840,[],0,[-1 -1 -1 -1 -1 -1 -1 -1]
A320#50,0.15801286697387695,8,1152,[],0,[ -1  -1   0   0   0   0   0 120]
A320#53,0.08100700378417969,8,1152,[],0,[-1 -1  0  0  0  0  0  0]
A320#56,0.44803595542907715,8,1296,[],0,[840  -1  -1   0   0   0   0   0]
A320#59,0.0720067024230957,7,192,[],0,[-1 -1 -1 -1 -1 -1 -1]
A321#106,1.8851633071899414,7,5184,[],0,[780  -1  -1  -1  -1   0   0]
CRJ100#225,0.7370541095733643,7,4320,[],0,[-1 -1  0  0  0  0  0]
ERJ135#159,0.42803168296813965,6,2880,[],0,[60  0  0  0  0  0]
ERJ135#18,0.9295799732208252,7,7200,[],0,[-1 -1  0  0  0  0  0]
ERJ135#29,3.071255922317505,7,14080,[],0,[780 840 360 360  -1  -1   0]
ERJ135#93,1.5206618309020996,7,9000,[],0,[780  -1  -1   0   0   0   0]
A319#126,2.8117222785949707,8,27000,[],0,[-1 -1  0  0  0  0  0  0]
A319#127,2.883218765258789,9,25920,[],0,[-1 -1  0  0  0  0  0  0 60]
A319#45,0.8140628337860107,7,4320,[],0,[780  -1  -1  -1  -1   0   0]
A320#120,1.3791024684906006,8,3456,[],0,[900  -1  -1  -1  -1  -1  -1  -1]
A320#168,2.7112038135528564,6,18480,[],0,[120 600  60   0   0   0]
A320#6,2.5042941570281982,8,6144,[],0,[ -1 240  -1  -1   0   0   0  -1]
A321#197,2.475703001022339,8,6480,[],0,[60 -1 -1  0  0  0  0  0]
CRJ100#226,2.13668155670166,8,6480,[],0,[ -1  -1  -1 540 540  -1   0   0]
ERJ135#178,0.7650578022003174,8,5760,[],0,[-1 -1  0  0  0  0  0  0]
F100#87,1.2210915088653564,8,14400,[],0,[60 60  0  0  0  0  0  0]
A320#139,3.9292984008789062,8,23328,[],0,[-1 -1  0  0  0  0  0  0]
A320#152,1.2331252098083496,7,17280,[],0,[120   0   0   0   0   0   0]
A320#49,2.6687750816345215,8,25920,[],0,[-1 -1  0  0  0  0  0  0]
CRJ100#214,1.7631335258483887,10,28800,[],0,[-1 -1  0  0  0  0  0  0  0  0]
A321#114,6.866629362106323,9,54000,[],0,[ 0 -1 -1  0  0  0  0  0  0]
A320#91,0.0460050106048584,5,128,[],0,[-1 -1 -1 -1 -1]
A320#141,13.864607095718384,10,80640,[],0,[720  -1  -1   0   0   0   0   0   0   0]
A321#147,6.507570266723633,8,64512,[],0,[-1 -1  0  0  0  0  0  0]
A321#200,18.91868495941162,9,53760,[],0,[-1 -1 -1 -1 -1 -1 -1 -1  0]
A318#17,10.94469141960144,9,105840,[],0,[-1 -1  0  0  0  0  0  0  0]
A320#235,21.30967426300049,8,110592,[],0,[-1 -1  0  0  0  0  0  0]
A318#24,66.87149786949158,9,215040,[],0,[660  -1  -1  60 120  60  60  60  -1]
A319#149,45.29408288002014,9,129600,[],0,[120 720 780 360  -1  -1  60  60  60]
A319#187,91.57698702812195,10,204800,[],0,[780  -1  -1  -1  -1   0   0   0   0   0]
A319#188,56.21109199523926,10,165888,[],0,[720  -1  -1   0   0   0   0   0   0   0]
A319#20,8.084723234176636,10,15360,[],0,[ 60  -1  -1   0   0   0 180 180  -1  -1]
A320#128,7.967235565185547,9,60480,[],0,[-1 -1 60  0  0  0  0  0  0]
A320#222,45.38379406929016,11,103680,[],0,[  0 840  -1  -1  -1  -1   0   0   0   0   0]
A318#183,5.3069329261779785,9,34560,[],0,[-1 -1  0  0  0  0  0  0  0]
A320#192,70.10761904716492,12,622080,[],0,[ 0  0 -1 -1  0  0  0  0  0  0 60 60]
