aircraft,delta1,noFlights,noCombos,singletonList,noSolutions,solution
F100#2,0.0020008087158203125,1,14,[],0,[60]
CRJ100#4,0.054006099700927734,3,576,[],0,[ 60 120 120]
CRJ100#3,0.0070002079010009766,2,154,[],0,[60 60]
BAE300#3,0.011998176574707031,2,143,[],0,[60 60]
BAE200#2,0.004995822906494141,1,13,[],0,[180]
A320#9,0.10500955581665039,3,1680,[],0,[60 60 60]
A320#8,0.015997886657714844,2,143,[],0,[60 60]
A320#6,0.0760037899017334,3,960,[],0,[60 60 60]
A320#5,0.053006649017333984,3,880,[],0,[60 60 60]
A320#22,0.013000726699829102,2,108,[],0,[60 60]
A320#10,0.09400510787963867,3,1680,[],0,[60 60 60]
A319#8,0.1130073070526123,3,1287,[],0,[60 60 60]
A319#6,0.009004592895507812,2,66,[],0,[60  0]
A319#5,0.010998249053955078,2,64,[],0,[120 120]
A319#13,0.013001203536987305,2,91,[],0,[60 60]
A318#8,0.009005308151245117,2,156,[],0,[60 60]
A318#2,0.0010008811950683594,1,4,[],0,[60]
A319#2,0.6240451335906982,4,13440,[],0,[60 60 60 60]
A318#4,22.95550036430359,6,187200,[],0,[  0 240 240 240 240 180]
A320#7,12.87705135345459,6,289575,[],0,[  0 240 240 240 180 240]
