aircraft,delta1,noFlights,noCombos,singletonList,noSolutions,solution
F100#1,0.2110137939453125,3,3808,[],0,[60 60 60]
ERJ145#5,0.214019775390625,3,3808,[],0,[120 120 120]
ERJ145#2,0.013000726699829102,2,96,[],0,[60 60]
ERJ135#1,0.015004873275756836,2,255,[],0,[60 60]
CRJ100#3,0.16800379753112793,3,2464,[],0,[60 60 60]
BAE300#1,0.004001617431640625,1,11,[],0,[60]
BAE200#3,0.021007537841796875,3,320,[],0,[60 60  0]
BAE200#2,0.009997129440307617,2,208,[],0,[60 60]
A320#15,0.07301092147827148,3,2100,[],0,[60 60  0]
A319#9,0.051001787185668945,3,1638,[],0,[60  0  0]
A319#7,0.40802860260009766,5,8800,[],0,[0 0 0 0 0]
A319#6,0.48903584480285645,4,9438,[],0,[120 120 120  60]
A319#4,0.27602195739746094,4,4620,[],0,[120 120 120 120]
A319#14,0.07900691032409668,3,1950,[],0,[60 60 60]
A319#12,0.08100724220275879,3,2184,[],0,[120   0   0]
A318#6,0.2700190544128418,4,8250,[],0,[60  0  0  0]
A318#1,0.04500532150268555,3,1440,[],0,[120 120   0]
A319#17,0.6275694370269775,4,17160,[],0,[120  60  60  60]
A319#18,0.6510555744171143,4,16800,[],0,[60 60  0  0]
A319#5,0.8940649032592773,4,14400,[],0,[120 120 120 120]
A321#1,1.0900816917419434,5,16016,[],0,[  0 120 120 120 120]
A321#4,0.7760589122772217,4,16016,[],0,[120 180 120 120]
CRJ100#1,0.4601554870605469,5,14400,[],0,[ 0 60  0  0  0]
ERJ145#1,0.005004167556762695,2,80,[],0,[120 120]
ERJ145#3,0.8735857009887695,4,16731,[],0,[ 60 120  60  60]
A319#11,1.6581249237060547,5,22022,[],0,[  0 540 600   0   0]
A320#17,3.581808567047119,5,25200,[],0,[  0 180 180 180 180]
A320#19,0.9950792789459229,4,18900,[],0,[ 60  60 120 120]
A320#20,1.280094861984253,4,17424,[],0,[60  0  0  0]
A320#22,0.9660747051239014,4,15795,[],0,[ 60 180 120 120]
A321#3,0.7610564231872559,4,11583,[],0,[120 120 180 180]
BAE300#3,1.3991069793701172,4,22308,[],0,[120  60  60  60]
F100#5,0.11700844764709473,4,1560,[],0,[0 0 0 0]
A319#7,0.6060452461242676,5,8000,[],0,[ 0 60 60  0  0]
A320#14,11.164926052093506,5,39600,[],0,[ 60 120 120 120  -1]
A320#15,2.33817458152771,4,31500,[],0,[120 120 120   0]
BAE300#1,0.003999471664428711,2,108,[],0,[180 180]
A320#1,0.9350683689117432,4,18720,[],0,[120   0   0   0]
A318#5,6.474018096923828,5,101376,[],0,[240 300 300 360 360]
A320#11,9.6858069896698,5,133848,[],0,[240 300 240 240 240]
A320#5,13.393221855163574,5,138240,[],0,[540 540   0   0 300]
A319#3,4.307325601577759,6,138240,[],0,[ 0 60 60 60 60 60]
A319#8,4.597405195236206,5,129024,[],0,[120 120 120 120 120]
A320#12,3.007772445678711,5,142296,[],0,[120 120 120 120 180]
A320#7,7.168177366256714,6,135520,[],0,[  0 240 240 240 300 360]
A321#5,14.015670776367188,5,117612,[],0,[300 300 300 300 300]
A319#11,2.8942463397979736,5,15972,[],0,[  0 540 600   0   0]
A320#10,5.472442865371704,5,113256,[],0,[ 60 120 120 180 300]
A320#3,1.1480886936187744,4,19305,[],0,[ 60 120 120 120]
A320#4,9.296733379364014,6,178464,[],0,[ 0 60 60 60 60 60]
A321#3,5.603518009185791,5,136890,[],0,[180 240 240 180 180]
A318#6,3.324322462081909,5,78000,[],0,[180 180 180 180 180]
A321#2,10.172080039978027,5,137280,[],0,[120 120 120 240 240]
A318#4,24.535432815551758,6,415800,[],0,[120 180 240 240 360 360]
A319#2,113.52083611488342,6,1898208,[],0,[180 180 180 180 180 180]
A320#6,158.2753505706787,6,2822400,[],0,[180 180 180 180 180 180]
