aircraft,delta1,noFlights,noCombos,singletonList,noSolutions,solution
CRJ700#67,0.444033145904541,5,7488,[],0,[60  0  0  0  0]
A340#16,0.060007333755493164,4,108,[],0,[900 900 540  -1]
A330#15,0.0,1,1,[],0,[-1]
A320#105,2.335200309753418,6,6720,[],0,[180 660 120   0   0   0]
A319#5,0.08100438117980957,5,1764,[],0,[60 60  0  0  0]
A319#101,0.5400421619415283,6,2520,[],0,[-1 -1 -1 -1 -1 -1]
A318#34,0.2000133991241455,6,384,[],0,[120 780  -1  -1   0   0]
A318#247,0.003996849060058594,3,54,[],0,[60  0  0]
A318#125,0.3860282897949219,6,1728,[],0,[-1 -1  0  0  0  0]
A318#33,7.952682018280029,7,12960,[],0,[  0 180  -1  -1   0   0   0]
A319#163,5.648425579071045,8,17280,[],0,[60 -1 -1  0  0  0  0  0]
A320#129,0.3770272731781006,7,2160,[],0,[120   0   0   0   0   0   0]
A320#153,3.5963048934936523,8,15552,[],0,[780  -1  -1   0   0   0   0   0]
A320#48,1.6991589069366455,8,5760,[],0,[840 840  -1  -1   0   0   0   0]
A320#50,0.042003631591796875,7,288,[],0,[-1 -1  0  0  0  0  0]
A320#53,0.13601160049438477,8,1440,[],0,[-1 -1  0  0  0  0  0  0]
A320#56,0.10800790786743164,8,432,[],0,[840  -1  -1   0   0   0   0   0]
A320#59,0.19704055786132812,7,768,[],0,[780  -1  -1   0   0   0   0]
A320#6,1.4236187934875488,7,3780,[],0,[840 360  -1  -1  -1  -1   0]
A321#106,2.5351920127868652,7,6480,[],0,[780  -1  -1  -1  -1   0   0]
CRJ100#225,1.2401142120361328,7,8448,[],0,[-1 -1  0  0  0  0  0]
ERJ135#159,0.5280423164367676,6,3600,[],0,[60  0  0  0  0  0]
ERJ135#18,2.0066592693328857,7,11520,[],0,[-1 -1  0  0  0  0  0]
ERJ135#93,2.4291810989379883,7,7200,[],0,[780  -1  -1   0   0   0   0]
A319#126,2.5777337551116943,8,12960,[],0,[-1 -1  0  0  0  0  0 -1]
A319#127,1.043078899383545,8,7560,[],0,[-1 -1  0  0  0  0  0  0]
A319#38,1.2166030406951904,8,4860,[],0,[60 -1 -1  0  0  0  0  0]
A319#45,0.659052848815918,7,1440,[],0,[-1 -1 -1 -1 -1 -1 -1]
A320#120,0.9390726089477539,8,2592,[],0,[900 900  -1  -1  -1  -1  -1  -1]
A320#138,0.6420483589172363,8,5184,[],0,[-1 -1  0 60  0  0  0  0]
A320#139,1.9771466255187988,8,25920,[],0,[-1 -1  0  0  0  0  0  0]
A320#168,3.4757978916168213,6,23520,[],0,[120 600  60   0   0   0]
A321#197,3.064361095428467,8,18000,[],0,[60 -1 -1  0  0  0  0  0]
CRJ100#226,3.1762402057647705,8,15360,[],0,[ -1  -1  -1 540 540  -1   0   0]
ERJ135#178,1.1660881042480469,8,7680,[],0,[-1 -1  0  0  0  0  0  0]
ERJ135#29,3.383256196975708,7,19008,[],0,[780 780 300 300  60   0   0]
F100#87,2.2771754264831543,8,16800,[],0,[60 60  0  0  0  0  0  0]
A320#152,2.6262588500976562,7,35280,[],0,[120   0   0   0   0   0   0]
A320#49,6.435124158859253,8,64800,[],0,[-1 -1  0  0  0  0  0  0]
A321#114,11.76947832107544,8,77760,[],0,[ 60 600 120 180  -1  -1   0   0]
CRJ100#214,4.212345361709595,10,77760,[],0,[-1 -1  0  0  0  0  0  0  0  0]
A321#147,9.343821287155151,8,96768,[],0,[-1 -1  0  0  0  0  0  0]
A318#17,12.07460355758667,9,124416,[],0,[-1 -1  0  0  0  0  0  0  0]
A320#235,20.593913316726685,8,181440,[],0,[-1 -1  0  0  0  0  0  0]
A320#128,31.20773148536682,9,259200,[],0,[-1 -1 60  0  0  0  0  0  0]
A319#149,13.752268075942993,9,127008,[],0,[-1 -1  0  0  0  0  0  0  0]
A320#141,52.41495084762573,10,226800,[],0,[720  -1  -1   0   0   0   0   0   0   0]
A321#200,55.94181203842163,9,90000,[],0,[780  -1  -1  -1  -1   0   0   0   0]
A318#183,21.245744228363037,9,190080,[],0,[-1 -1  0  0  0  0  0  0  0]
A318#24,56.47732067108154,9,138240,[],0,[720 720 300  -1  -1   0   0   0   0]
A319#187,48.414101362228394,10,153600,[],0,[780  -1  -1  -1  -1   0   0   0   0   0]
A319#188,34.272417306900024,10,96768,[],0,[720  -1  -1   0   0   0   0   0   0   0]
A319#20,15.384266376495361,10,46080,[],0,[60 -1 -1  0  0  0  0  0  0  0]
A320#222,49.53249001502991,11,103680,[],0,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
