aircraft,delta1,noFlights,noCombos,singletonList,noSolutions,solution
CRJ700#67,0.3585784435272217,5,12168,[],0,[0 0 0 0 0]
CRJ100#214,0.0013821125030517578,2,1,[],0,[-1 -1]
A340#16,0.03450798988342285,4,192,[],0,[  0 900 540  -1]
A330#15,0.0008709430694580078,1,1,[],0,[-1]
A320#50,4.30076003074646,7,27216,[],0,[-1 -1  0  0  0  0  0]
A320#129,1.9745049476623535,7,29400,[],0,[60  0  0  0  0  0  0]
A320#105,0.4580817222595215,6,6480,[],0,[0 0 0 0 0 0]
A319#163,4.372361183166504,8,30240,[],0,[ 0 -1 -1  0  0  0  0  0]
A319#101,0.4935781955718994,6,6804,[],0,[0 0 0 0 0 0]
A318#34,0.09918546676635742,6,480,[],0,[ 60 780  -1  -1   0   0]
A318#125,0.20188260078430176,6,1440,[],0,[-1 -1  0  0  0  0]
A318#33,5.090698003768921,7,20736,[],0,[180   0  -1  -1   0   0   0]
A320#120,2.164755344390869,8,6912,[],0,[  0 720  -1  -1  -1  -1  -1  -1]
A320#153,2.324181079864502,8,31104,[],0,[0 0 0 0 0 0 0 0]
A320#48,2.8752474784851074,8,17280,[],0,[780 840  -1  -1   0   0   0   0]
A320#53,0.38594985008239746,8,1920,[],0,[-1 -1 -1 -1  0  0  0  0]
A320#56,0.2790052890777588,8,2400,[],0,[ 0 -1 -1  0  0  0  0  0]
A320#59,0.10432696342468262,7,1536,[],0,[0 0 0 0 0 0 0]
A320#6,0.719057559967041,7,2520,[],0,[900 360  -1  -1  -1  -1   0]
A321#106,2.7192978858947754,7,11760,[],0,[120 720 240 240 180  -1  -1]
CRJ100#225,0.6606237888336182,7,5632,[],0,[-1 -1  0  0  0  0  0]
ERJ135#159,0.363142728805542,6,5600,[],0,[0 0 0 0 0 0]
ERJ135#18,1.8145172595977783,7,14112,[],0,[-1 -1  0  0  0  0  0]
ERJ135#93,2.5959503650665283,7,14400,[],0,[720  -1  -1   0   0   0   0]
A319#126,1.8235502243041992,8,6750,[],0,[840 900  -1  -1  60 120  -1  -1]
A319#127,1.1798923015594482,8,13440,[],0,[-1 -1  0  0  0  0  0  0]
A319#38,1.51546049118042,8,10800,[],0,[ 0 -1 -1  0  0  0  0  0]
A320#138,1.6751976013183594,8,17280,[],0,[-1 -1  0 60  0  0  0  0]
A320#49,3.625364065170288,8,33600,[],0,[-1 -1  0  0  0  0  0  0]
ERJ135#178,0.8412208557128906,8,23040,[],0,[0 0 0 0 0 0 0 0]
ERJ135#29,5.6281962394714355,7,57024,[],0,[720 780 300 300  60   0   0]
F100#87,8.97144341468811,9,48384,[],0,[  0 720 720 180  -1  -1   0   0   0]
A320#152,1.373739242553711,7,45360,[],0,[60  0  0  0  0  0  0]
A320#168,1.748746395111084,6,52272,[],0,[  0 600  60   0   0   0]
A321#197,7.868181467056274,8,55296,[],0,[ 0 -1 -1  0  0  0  0  0]
CRJ100#226,7.164952039718628,8,26880,[],0,[ -1  -1  -1 540 540  -1   0   0]
A320#139,3.632204532623291,8,105840,[],0,[0 0 0 0 0 0 0 0]
A321#114,25.2295663356781,8,134400,[],0,[  0 600 120 180  -1  -1   0   0]
F100#85,19.148971796035767,9,259200,[],0,[0 0 0 0 0 0 0 0 0]
CRJ100#214,0.0015301704406738281,3,1,[],0,[ 0 -1 -1]
A318#17,30.287481546401978,9,276480,[],0,[-1 -1  0  0  0  0  0  0  0]
A320#128,26.62014389038086,9,259200,[],0,[ 0 -1 -1  0  0  0  0  0  0]
A320#235,1.1811301708221436,8,10080,[],0,[  0 660 180 360 420  -1  -1  -1]
A321#147,3.9648401737213135,8,15360,[],0,[-1 -1  0  0 -1 -1  0  0]
A321#200,10.388208150863647,9,31104,[],0,[720  -1  -1  -1  -1  -1  -1   0   0]
BAE300#117,24.89882254600525,10,194400,[],0,[60 60 -1 -1  0  0  0  0  0  0]
