aircraft,delta1,noFlights,noCombos,singletonList,noSolutions,solution
CRJ700#67,0.3550105094909668,5,12168,[],0,[0 0 0 0 0]
A340#73,0.014938592910766602,4,80,[],0,[-1 -1  0  0]
A340#16,0.03553485870361328,4,192,[],0,[  0 900 540  -1]
A330#15,0.0012929439544677734,2,2,[],0,[60 -1]
A320#129,1.9388327598571777,7,29400,[],0,[60  0  0  0  0  0  0]
A320#105,0.8264811038970947,6,11760,[],0,[0 0 0 0 0 0]
A319#38,5.984097480773926,8,36000,[],0,[ 0 -1 -1  0  0  0  0  0]
A319#163,5.357801914215088,8,37800,[],0,[ 0 -1 -1  0  0  0  0  0]
A319#101,0.40639638900756836,6,4860,[],0,[0 0 0 0 0 0]
A318#34,0.2311873435974121,6,1200,[],0,[ 60 780  -1  -1   0   0]
A318#125,0.14567089080810547,6,1080,[],0,[-1 -1  0  0  0  0]
A318#33,5.996428728103638,7,23040,[],0,[180   0  -1  -1   0   0   0]
A320#120,5.89426589012146,8,19200,[],0,[  0 720 420  -1  -1 180 180  -1]
A320#153,2.9460294246673584,8,38880,[],0,[0 0 0 0 0 0 0 0]
A320#48,4.120281934738159,8,13824,[],0,[1080 1200   -1   -1   -1   -1    0    0]
A320#49,4.918829679489136,8,44100,[],0,[-1 -1  0  0  0  0  0  0]
A320#50,0.2589302062988281,8,2160,[],0,[ 0 -1 -1  0  0  0  0  0]
A320#53,0.10005640983581543,8,480,[],0,[ -1  -1 720  -1   0   0  -1  -1]
A320#56,0.20087695121765137,8,1536,[],0,[ 0 -1 -1  0  0  0  0  0]
A320#59,0.05150890350341797,7,384,[],0,[0 0 0 0 0 0 0]
A320#6,2.5368337631225586,8,25200,[],0,[-1 -1  0  0  0  0  0  0]
A321#106,1.425001859664917,7,6300,[],0,[120 720 240 300 360  -1  -1]
CRJ100#225,0.4457535743713379,7,3840,[],0,[-1 -1  0  0  0  0  0]
CRJ100#226,9.77285385131836,8,33600,[],0,[ -1  -1  -1 540 540  -1   0   0]
ERJ135#159,0.3165144920349121,6,5760,[],0,[0 0 0 0 0 0]
ERJ135#178,0.9449429512023926,8,19200,[],0,[ 0  0  0  0  0  0  0 -1]
ERJ135#18,0.6936800479888916,7,6000,[],0,[-1 -1  0  0  0  0  0]
ERJ135#29,4.948655843734741,7,22000,[],0,[720 840 360 360  -1  -1   0]
ERJ135#93,1.814361333847046,7,10800,[],0,[720  -1  -1   0   0   0   0]
F100#87,1.9501664638519287,8,33600,[],0,[ 0 60  0 60  0  0  0  0]
A319#126,1.0614550113677979,8,5400,[],0,[  0 720  -1  -1   0   0   0  -1]
A319#127,5.330053329467773,9,17280,[],0,[180 840 960 420  -1  -1  -1  -1  -1]
A320#138,0.9185445308685303,8,3456,[],0,[-1 -1  0 -1 -1  0  0 -1]
A320#139,1.5794596672058105,8,45360,[],0,[ 0  0  0  0  0 60  0  0]
A320#152,1.1946094036102295,7,38880,[],0,[60  0  0  0  0  0  0]
A320#168,0.9017086029052734,6,27648,[],0,[  0 600  60   0   0   0]
A321#197,2.6443638801574707,8,20160,[],0,[ 0 -1 -1  0  0  0  0  0]
CRJ100#214,3.0892674922943115,10,57600,[],0,[-1 -1  0  0  0  0  0  0  0  0]
A321#114,10.830268383026123,9,77760,[],0,[ 0 -1 -1  0  0  0  0  0  0]
A320#146,1.140944004058838,7,27720,[],0,[0 0 0 0 0 0 0]
A320#79,0.43913745880126953,7,12288,[],0,[0 0 0 0 0 0 0]
F100#10,0.04700493812561035,6,576,[],0,[0 0 0 0 0 0]
B777#76,0.0025246143341064453,3,4,[],0,[0 0 0]
A330#68,0.002579927444458008,3,6,[],0,[0 0 0]
A330#217,0.007363080978393555,2,2,[],0,[-1  0]
A318#17,19.350192308425903,9,188160,[],0,[-1 -1  0  0  0  0  0  0  0]
A321#147,34.61037826538086,8,241920,[],0,[-1 -1  0  0  0  0  0  0]
A320#128,10.292150259017944,9,80640,[],0,[ 0 -1 -1  0  0  0  0  0 -1]
A320#141,38.83612513542175,10,155520,[],0,[ 0 -1 -1 -1 -1  0  0  0  0  0]
A320#222,13.299941062927246,11,38400,[],0,[960   0  -1  -1  -1  -1  -1  -1   0   0   0]
A320#235,0.71437668800354,8,4320,[],0,[-1 -1  0  0  0  0 -1 -1]
A321#200,7.247620105743408,9,23328,[],0,[900  -1  -1 240 240  -1  -1   0   0]
