aircraft,delta1,noFlights,noCombos,singletonList,noSolutions,solution
A321#107,0.0029392242431640625,2,9,[],0,[240   0]
A320#205,0.5452373027801514,6,7000,[],0,[660   0   0   0   0   0]
A320#151,0.2061460018157959,5,6552,[],0,[540 120   0   0   0]
A319#40,0.33005619049072266,11,1440,[],0,[-1  0 -1  0 -1  0 -1  0 -1 -1 -1]
A319#248,0.41073012351989746,6,9072,[],0,[600  60  60   0   0   0]
A319#246,0.15929031372070312,5,1080,[],0,[180 180 120 240  -1]
A319#203,0.24866485595703125,6,5670,[],0,[ 60 120   0   0   0   0]
A319#101,0.001683950424194336,1,1,[],0,[-1]
A318#247,0.07468581199645996,5,3150,[],0,[60  0  0  0  0]
A320#223,0.7796697616577148,7,25920,[],0,[120 600 180   0   0   0   0]
A320#48,4.9039528369903564,7,25920,[],0,[660  -1  -1   0   0   0   0]
A320#98,2.281158685684204,9,43200,[],0,[ -1  -1   0 240 660 120   0   0   0]
A318#34,8.214714765548706,8,43200,[],0,[300 300 780 840  -1  -1   0   0]
A319#42,3.857133150100708,8,21600,[],0,[ -1  -1  -1 120 840 960 360 420]
A320#204,0.9969761371612549,8,16800,[],0,[-1 -1  0  0  0  0  0  0]
A320#250,1.43096923828125,9,48384,[],0,[-1 -1  0  0  0  0  0  0  0]
A320#56,15.978674173355103,10,48384,[],0,[-1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
A320#91,5.641189336776733,7,18900,[],0,[1260 1260 1260   -1   -1  360  180]
A319#211,6.166386842727661,9,60480,[],0,[ -1 240 720 720 180 480 480  60  -1]
A319#249,15.85838770866394,10,57600,[],0,[  -1   -1 1080   -1   -1  780  300  240  420   -1]
A320#7,13.200427770614624,12,62208,[],0,[-1 -1 -1 -1  0  0 60 -1 -1  0  0  0]
A321#131,9.4768545627594,8,55440,[],0,[ -1  -1  -1 600 300 300 300   0]
A318#35,1.5268497467041016,12,12000,[],0,[-1 -1 -1  0  0  0  0 -1 -1  0  0 -1]
A319#41,7.140518426895142,11,54432,[],0,[  -1   -1  300 1020   -1   -1  780    0    0    0    0]
A320#54,1.2777233123779297,10,40320,[],0,[-1 -1  0  0  0  0  0  0  0 -1]
A320#55,15.955057621002197,10,51840,[],0,[  -1 1200 1260 1260   -1   -1   -1   -1    0    0]
A319#127,19.01670742034912,9,60480,[],0,[900 960 960 540 720  -1  -1  -1  -1]
A320#50,9.435254573822021,11,36864,[],0,[-1 -1 -1 -1 -1 -1  0  0  0  0  0]
A319#39,20.105849981307983,12,96768,[],0,[ -1  -1  -1  -1 720 180  -1  -1   0   0   0   0]
A320#112,7.656340599060059,7,99000,[],0,[1260 1260    0    0    0    0  660]
A319#37,11.673984289169312,11,96000,[],0,[ -1  -1  -1 180 720 720 240 240  -1  -1   0]
A320#105,2.1779327392578125,10,70560,[],0,[-1 -1  0  0  0  0  0  0  0  0]
A320#161,35.1819326877594,11,108864,[],0,[1260   -1   -1   -1   -1   -1   -1    0    0    0    0]
A320#47,29.410995960235596,11,105840,[],0,[ -1  -1  -1  -1  -1   0   0   0 120 120  -1]
A320#60,2.011669397354126,11,15120,[],0,[-1 -1 -1 60 60  0 -1 -1  0  0  0]
A318#32,10.904773235321045,9,93600,[],0,[ -1 180  -1  -1   0   0   0   0   0]
A319#190,16.685757875442505,10,69120,[],0,[ 120 1080   -1   -1  840  300   -1   -1    0    0]
A319#95,2.8795320987701416,10,72576,[],0,[-1 -1  0  0  0  0  0  0  0  0]
A320#102,10.661776781082153,9,67392,[],0,[-1 -1 -1  0  0  0  0  0  0]
A320#139,10.067521810531616,11,38880,[],0,[  -1   -1 1080   -1   -1  900  420   -1   -1  180  120]
A320#49,12.931684732437134,12,42336,[],0,[  -1   -1   -1   -1 1080 1140   -1   60  360   -1   -1   -1]
