aircraft,delta1,noFlights,noCombos,singletonList,noSolutions,solution
CRJ700#67,0.35358142852783203,5,12168,[],0,[0 0 0 0 0]
CRJ100#214,0.001310110092163086,2,1,[],0,[-1 -1]
A340#16,0.034668684005737305,4,192,[],0,[  0 900 540  -1]
A330#15,0.0008013248443603516,1,1,[],0,[-1]
A320#50,4.237091302871704,7,27216,[],0,[-1 -1  0  0  0  0  0]
A320#129,1.9683029651641846,7,29400,[],0,[60  0  0  0  0  0  0]
A320#105,0.4589688777923584,6,6480,[],0,[0 0 0 0 0 0]
A319#163,4.210730075836182,8,30240,[],0,[ 0 -1 -1  0  0  0  0  0]
A319#101,0.4997103214263916,6,6804,[],0,[0 0 0 0 0 0]
A318#34,0.09663009643554688,6,480,[],0,[ 60 780  -1  -1   0   0]
A318#125,0.20100045204162598,6,1440,[],0,[-1 -1  0  0  0  0]
A318#33,5.054627418518066,7,20736,[],0,[180   0  -1  -1   0   0   0]
A320#120,2.1578969955444336,8,6912,[],0,[  0 720  -1  -1  -1  -1  -1  -1]
A320#153,2.29622220993042,8,31104,[],0,[0 0 0 0 0 0 0 0]
A320#48,2.8494045734405518,8,17280,[],0,[780 840  -1  -1   0   0   0   0]
A320#53,0.37404632568359375,8,1920,[],0,[-1 -1 -1 -1  0  0  0  0]
A320#56,0.27791881561279297,8,2400,[],0,[ 0 -1 -1  0  0  0  0  0]
A320#59,0.10342907905578613,7,1536,[],0,[0 0 0 0 0 0 0]
A320#6,0.7067170143127441,7,2520,[],0,[900 360  -1  -1  -1  -1   0]
A321#106,2.6860885620117188,7,11760,[],0,[120 720 240 240 180  -1  -1]
CRJ100#225,0.6420083045959473,7,5632,[],0,[-1 -1  0  0  0  0  0]
ERJ135#159,0.3605518341064453,6,5600,[],0,[0 0 0 0 0 0]
ERJ135#18,1.7777862548828125,7,14112,[],0,[-1 -1  0  0  0  0  0]
ERJ135#93,2.57473087310791,7,14400,[],0,[720  -1  -1   0   0   0   0]
A319#126,1.8062152862548828,8,6750,[],0,[840 900  -1  -1  60 120  -1  -1]
A319#127,1.1809873580932617,8,13440,[],0,[-1 -1  0  0  0  0  0  0]
A319#38,1.5213475227355957,8,10800,[],0,[ 0 -1 -1  0  0  0  0  0]
A320#138,1.6585900783538818,8,17280,[],0,[-1 -1  0 60  0  0  0  0]
A320#49,3.6704580783843994,8,33600,[],0,[-1 -1  0  0  0  0  0  0]
ERJ135#178,0.8401579856872559,8,23040,[],0,[0 0 0 0 0 0 0 0]
ERJ135#29,5.638800859451294,7,57024,[],0,[720 780 300 300  60   0   0]
F100#87,8.838215827941895,9,48384,[],0,[  0 720 720 180  -1  -1   0   0   0]
A320#152,1.3635590076446533,7,45360,[],0,[60  0  0  0  0  0  0]
A320#168,1.7571635246276855,6,52272,[],0,[  0 600  60   0   0   0]
A321#197,7.762813568115234,8,55296,[],0,[ 0 -1 -1  0  0  0  0  0]
CRJ100#226,7.2311952114105225,8,26880,[],0,[ -1  -1  -1 540 540  -1   0   0]
A320#139,3.6069772243499756,8,105840,[],0,[0 0 0 0 0 0 0 0]
A321#114,24.202162504196167,8,134400,[],0,[  0 600 120 180  -1  -1   0   0]
F100#85,18.83014750480652,9,259200,[],0,[0 0 0 0 0 0 0 0 0]
CRJ100#214,0.0015392303466796875,3,1,[],0,[ 0 -1 -1]
A318#17,29.75253677368164,9,276480,[],0,[-1 -1  0  0  0  0  0  0  0]
A320#128,26.209500312805176,9,259200,[],0,[ 0 -1 -1  0  0  0  0  0  0]
A320#235,1.1572535037994385,8,10080,[],0,[  0 660 180 360 420  -1  -1  -1]
A321#147,3.915395975112915,8,15360,[],0,[-1 -1  0  0 -1 -1  0  0]
A321#200,10.015532732009888,9,31104,[],0,[720  -1  -1  -1  -1  -1  -1   0   0]
BAE300#117,24.98673987388611,10,194400,[],0,[60 60 -1 -1  0  0  0  0  0  0]
