aircraft,delta1,noFlights,noCombos,singletonList,noSolutions,solution
CRJ700#67,0.35176777839660645,5,12168,[],0,[0 0 0 0 0]
A340#73,0.014661073684692383,4,80,[],0,[-1 -1  0  0]
A340#16,0.0357823371887207,4,192,[],0,[  0 900 540  -1]
A330#15,0.0012536048889160156,2,2,[],0,[60 -1]
A320#129,1.9206080436706543,7,29400,[],0,[60  0  0  0  0  0  0]
A320#105,0.7599878311157227,6,11760,[],0,[0 0 0 0 0 0]
A319#38,5.89218282699585,8,36000,[],0,[ 0 -1 -1  0  0  0  0  0]
A319#163,5.586251974105835,8,37800,[],0,[ 0 -1 -1  0  0  0  0  0]
A319#101,0.40448951721191406,6,4860,[],0,[0 0 0 0 0 0]
A318#34,0.23120379447937012,6,1200,[],0,[ 60 780  -1  -1   0   0]
A318#125,0.1441190242767334,6,1080,[],0,[-1 -1  0  0  0  0]
A318#33,6.195985794067383,7,23040,[],0,[180   0  -1  -1   0   0   0]
A320#120,5.937883377075195,8,19200,[],0,[  0 720 420  -1  -1 180 180  -1]
A320#153,2.917635679244995,8,38880,[],0,[0 0 0 0 0 0 0 0]
A320#48,4.0813868045806885,8,13824,[],0,[1080 1200   -1   -1   -1   -1    0    0]
A320#49,4.891993522644043,8,44100,[],0,[-1 -1  0  0  0  0  0  0]
A320#50,0.27156829833984375,8,2160,[],0,[ 0 -1 -1  0  0  0  0  0]
A320#53,0.10576009750366211,8,480,[],0,[ -1  -1 720  -1   0   0  -1  -1]
A320#56,0.21374177932739258,8,1536,[],0,[ 0 -1 -1  0  0  0  0  0]
A320#59,0.05689358711242676,7,384,[],0,[0 0 0 0 0 0 0]
A320#6,2.722303867340088,8,25200,[],0,[-1 -1  0  0  0  0  0  0]
A321#106,1.52748703956604,7,6300,[],0,[120 720 240 300 360  -1  -1]
CRJ100#225,0.4551827907562256,7,3840,[],0,[-1 -1  0  0  0  0  0]
CRJ100#226,9.854349136352539,8,33600,[],0,[ -1  -1  -1 540 540  -1   0   0]
ERJ135#159,0.3182706832885742,6,5760,[],0,[0 0 0 0 0 0]
ERJ135#178,0.9481136798858643,8,19200,[],0,[ 0  0  0  0  0  0  0 -1]
ERJ135#18,0.6944851875305176,7,6000,[],0,[-1 -1  0  0  0  0  0]
ERJ135#29,4.914224624633789,7,22000,[],0,[720 840 360 360  -1  -1   0]
ERJ135#93,1.8264453411102295,7,10800,[],0,[720  -1  -1   0   0   0   0]
F100#87,1.984515905380249,8,33600,[],0,[ 0 60  0 60  0  0  0  0]
A319#126,1.0823323726654053,8,5400,[],0,[  0 720  -1  -1   0   0   0  -1]
A319#127,5.571216344833374,9,17280,[],0,[180 840 960 420  -1  -1  -1  -1  -1]
A320#138,1.0885910987854004,8,3456,[],0,[-1 -1  0 -1 -1  0  0 -1]
A320#139,1.7209064960479736,8,45360,[],0,[ 0  0  0  0  0 60  0  0]
A320#152,1.2669267654418945,7,38880,[],0,[60  0  0  0  0  0  0]
A320#168,1.0047366619110107,6,27648,[],0,[  0 600  60   0   0   0]
A321#197,3.0649991035461426,8,20160,[],0,[ 0 -1 -1  0  0  0  0  0]
CRJ100#214,3.410775661468506,10,57600,[],0,[-1 -1  0  0  0  0  0  0  0  0]
A321#114,12.44642162322998,9,77760,[],0,[ 0 -1 -1  0  0  0  0  0  0]
A320#146,1.2578048706054688,7,27720,[],0,[0 0 0 0 0 0 0]
A320#79,0.4885835647583008,7,12288,[],0,[0 0 0 0 0 0 0]
F100#10,0.053366661071777344,6,576,[],0,[0 0 0 0 0 0]
B777#76,0.002891063690185547,3,4,[],0,[0 0 0]
A330#68,0.002988100051879883,3,6,[],0,[0 0 0]
A330#217,0.0070688724517822266,2,2,[],0,[-1  0]
A318#17,19.848655462265015,9,188160,[],0,[-1 -1  0  0  0  0  0  0  0]
A321#147,34.05692410469055,8,241920,[],0,[-1 -1  0  0  0  0  0  0]
A320#128,11.551430940628052,9,80640,[],0,[ 0 -1 -1  0  0  0  0  0 -1]
A320#141,43.370123624801636,10,155520,[],0,[ 0 -1 -1 -1 -1  0  0  0  0  0]
A320#222,14.499507665634155,11,38400,[],0,[960   0  -1  -1  -1  -1  -1  -1   0   0   0]
A320#235,0.6766185760498047,8,4320,[],0,[-1 -1  0  0  0  0 -1 -1]
A321#200,6.764622449874878,9,23328,[],0,[900  -1  -1 240 240  -1  -1   0   0]
