aircraft,delta1,noFlights,noCombos,singletonList,noSolutions,solution
A321#107,0.0030367374420166016,2,9,[],0,[240   0]
A320#205,0.5745880603790283,6,7000,[],0,[660   0   0   0   0   0]
A320#151,0.20499873161315918,5,6552,[],0,[540 120   0   0   0]
A319#248,0.41962313652038574,6,9072,[],0,[600  60  60   0   0   0]
A319#246,0.15840983390808105,5,1080,[],0,[180 180 120 240  -1]
A319#203,0.2705686092376709,6,5670,[],0,[ 60 120   0   0   0   0]
A319#101,0.0017058849334716797,1,1,[],0,[-1]
A318#247,0.07251405715942383,5,3150,[],0,[60  0  0  0  0]
A320#223,0.7701241970062256,7,25920,[],0,[120 600 180   0   0   0   0]
A320#48,5.169881105422974,7,25920,[],0,[660  -1  -1   0   0   0   0]
A320#98,2.317772626876831,9,43200,[],0,[ -1  -1   0 240 660 120   0   0   0]
A318#34,8.204343318939209,8,43200,[],0,[300 300 780 840  -1  -1   0   0]
A319#42,3.7662363052368164,8,21600,[],0,[ -1  -1  -1 120 840 960 360 420]
A320#204,0.9349665641784668,8,16800,[],0,[-1 -1  0  0  0  0  0  0]
A320#250,1.385575532913208,9,48384,[],0,[-1 -1  0  0  0  0  0  0  0]
A320#56,16.256378650665283,10,48384,[],0,[-1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
A320#91,5.76452112197876,7,18900,[],0,[1260 1260 1260   -1   -1  360  180]
A319#249,16.181707859039307,10,57600,[],0,[  -1   -1 1080   -1   -1  780  300  240  420   -1]
A320#7,13.00867772102356,12,62208,[],0,[-1 -1 -1 -1  0  0 60 -1 -1  0  0  0]
A321#131,10.951721429824829,8,63360,[],0,[ -1  -1  -1 600 300 300 300   0]
A318#35,1.5184988975524902,12,12000,[],0,[-1 -1 -1  0  0  0  0 -1 -1  0  0 -1]
A319#211,6.880841255187988,9,69120,[],0,[ -1 240 720 720 180 480 480  60  -1]
A319#41,7.153615713119507,11,54432,[],0,[  -1   -1  300 1020   -1   -1  780    0    0    0    0]
A320#54,1.256316900253296,10,40320,[],0,[-1 -1  0  0  0  0  0  0  0 -1]
A320#55,16.063048839569092,10,51840,[],0,[  -1 1200 1260 1260   -1   -1   -1   -1    0    0]
A319#127,19.20740818977356,9,60480,[],0,[900 960 960 540 720  -1  -1  -1  -1]
A320#50,9.250079154968262,11,36864,[],0,[-1 -1 -1 -1 -1 -1  0  0  0  0  0]
A319#39,20.510342597961426,12,96768,[],0,[ -1  -1  -1  -1 720 180  -1  -1   0   0   0   0]
A320#102,21.033103466033936,9,119808,[],0,[-1 -1 -1  0  0  0  0  0  0]
A320#60,15.301719665527344,11,110592,[],0,[ -1  -1 300 240 780 240  -1  -1   0   0   0]
A319#190,20.085020542144775,10,82944,[],0,[  60 1080   -1   -1  840  300   -1   -1    0    0]
A320#105,1.1090452671051025,10,35280,[],0,[-1 -1  0  0  0  0  0  0  0  0]
A320#139,13.64750623703003,11,69984,[],0,[ -1  -1  -1 900 960 960 540  -1  -1 180 120]
A320#161,18.311625719070435,11,54432,[],0,[1260   -1   -1  960  960   -1   -1   -1   -1    0    0]
A320#47,13.880685329437256,11,51840,[],0,[ -1  -1  -1  -1  -1   0   0  60 120 120  -1]
A320#49,32.62348198890686,12,112896,[],0,[  -1   -1   -1   -1 1080 1140    0   60  360   -1   -1   -1]
A320#53,23.546561002731323,12,73728,[],0,[  -1 1200   -1   -1   -1   -1  180  180   -1   -1    0    0]
A319#100,19.25661277770996,12,87480,[],0,[ -1  -1  -1 840 840 840 420  -1  -1 180 180  -1]
A319#126,3.4694318771362305,11,12960,[],0,[1200   -1   -1   -1   -1  120  120  180  180   -1   -1]
A319#38,27.701292514801025,13,92160,[],0,[ -1  -1  -1  -1  -1  -1 720 300  -1  -1   0   0   0]
A319#4,11.896469116210938,12,36288,[],0,[ -1  -1  -1  -1 840 900 420  -1  -1 180  -1  -1]
A319#44,5.44776177406311,10,34560,[],0,[ -1   0   0 660  -1  -1 120 120  60  -1]
A319#45,4.882626056671143,12,23040,[],0,[ -1  -1  -1 900  -1  -1 180 180 180 180  -1  -1]
A319#5,29.919174194335938,12,108000,[],0,[  -1   -1   -1   -1  960 1020 1020  540  540  420   -1   -1]
A319#95,2.817365884780884,10,10368,[],0,[-1 -1 -1 -1 -1 -1  0  0  0  0]
A319#99,0.8870348930358887,12,5184,[],0,[ -1  -1  -1  -1  -1   0   0 180 180 180  -1  -1]
A320#138,2.6268246173858643,12,11664,[],0,[-1 -1 -1 -1 -1 -1 -1  0  0  0  0  0]
A320#51,5.440937757492065,10,19200,[],0,[ -1  -1  -1  -1 660 180 180  -1  -1   0]
A320#57,0.08238792419433594,11,432,[],0,[-1 -1 -1 -1 -1  0  0  0 -1 -1 -1]
A320#8,2.5160627365112305,12,8064,[],0,[-1 -1 -1 -1 -1 -1 -1 -1  0  0  0 -1]
A321#63,0.14897727966308594,11,600,[],0,[  -1   -1 1200 1140 1140  660   -1   -1   -1   -1   -1]
A321#80,18.345886707305908,11,54432,[],0,[-1 -1 -1 -1 -1 -1 -1 -1  0  0  0]
A318#32,18.39262866973877,9,134784,[],0,[-1 60 -1 -1  0  0  0  0  0]
A319#37,30.438265323638916,11,129600,[],0,[ -1  -1  -1  -1  60 600 180 240  -1  -1   0]
A320#46,17.552778959274292,11,67200,[],0,[ -1  -1  -1  -1 660 180  -1  -1   0   0   0]
A321#236,18.088942766189575,10,82944,[],0,[ -1  -1  -1  -1  -1 600 180 120 240 120]
A321#26,7.667536973953247,11,36000,[],0,[ -1  -1  -1  -1  -1 600 240  60 120 120  -1]
A320#168,14.659237623214722,10,63360,[],0,[ -1  -1  -1 960 960 960 420  -1  -1   0]
A320#21,85.8187849521637,10,302400,[],0,[-1 -1 -1 -1 -1  0  0  0  0  0]
A319#40,12.332658052444458,13,61440,[],0,[  -1   -1 1140 1080   -1   -1   -1   -1    0    0    0    0    0]
A320#1,7.856238603591919,10,44100,[],0,[ -1  -1  -1 600 180 240  60 120  -1  -1]
A320#112,0.6769289970397949,10,3240,[],0,[ -1  -1  -1  -1  -1  -1 720 720 360 660]
