3355 RAK ORY 12:30 15:35 0 01/03/08 B747#503
652 ORY FDF 12:30 21:10 0 02/03/08 B747#503
657 FDF ORY 12:40 20:45 0 03/03/08 B747#503
656 ORY FDF 15:30 00:10+1 0 01/03/08 B747#476
653 FDF ORY 18:35 02:40+1 0 02/03/08 B747#476
3356 ORY RAK 10:15 13:20 0 03/03/08 B747#476
3357 RAK ORY 14:20 17:25 0 03/03/08 B747#476
3540 ORY ALG 15:05 17:15 0 01/03/08 B747#475
3541 ALG ORY 19:15 21:25 0 01/03/08 B747#475
620 ORY PTP 11:00 19:30 0 02/03/08 B747#475
621 PTP ORY 18:05 02:00+1 0 03/03/08 B747#475
657 FDF ORY 12:40 20:45 0 01/03/08 B747#281
3356 ORY RAK 10:15 13:20 0 02/03/08 B747#281
3357 RAK ORY 14:20 17:25 0 02/03/08 B747#281
3354 ORY RAK 08:25 11:30 0 03/03/08 B747#281
3355 RAK ORY 12:30 15:35 0 03/03/08 B747#281
5018 ORY LCY 06:30 07:30 0 01/03/08 B737300#468
5019 LCY ORY 08:00 09:20 0 01/03/08 B737300#468
5022 ORY LCY 10:50 11:50 0 01/03/08 B737300#468
5023 LCY ORY 12:20 13:35 0 01/03/08 B737300#468
5024 ORY LCY 14:30 15:30 0 01/03/08 B737300#468
5025 LCY ORY 16:00 17:15 0 01/03/08 B737300#468
5028 ORY LCY 17:55 19:00 0 01/03/08 B737300#468
5029 LCY ORY 19:30 20:45 0 01/03/08 B737300#468
5018 ORY LCY 06:30 07:30 0 02/03/08 B737300#468
5019 LCY ORY 08:00 09:20 0 02/03/08 B737300#468
2628 ORY MAD 09:50 11:45 0 02/03/08 B737300#468
1401 MAD CDG 12:30 14:35 0 02/03/08 B737300#468
5014 CDG DUB 15:15 17:15 0 02/03/08 B737300#468
5122 DUB LCY 18:00 19:15 0 02/03/08 B737300#468
5121 LCY DUB 19:45 21:00 0 02/03/08 B737300#468
5124 DUB LCY 07:40 09:00 0 03/03/08 B737300#468
5123 LCY DUB 09:30 10:50 0 03/03/08 B737300#468
5118 DUB LCY 11:45 13:00 0 03/03/08 B737300#468
5117 LCY DUB 13:30 14:45 0 03/03/08 B737300#468
5120 DUB LCY 15:30 16:45 0 03/03/08 B737300#468
5119 LCY DUB 17:15 18:30 0 03/03/08 B737300#468
5013 DUB CDG 19:15 21:10 0 03/03/08 B737300#468
1007 DUS CDG 06:20 07:35 0 01/03/08 B737300#265
2046 CDG WAW 08:35 10:50 0 01/03/08 B737300#265
2047 WAW CDG 11:45 14:10 0 01/03/08 B737300#265
2442 CDG GVA 15:00 16:10 0 01/03/08 B737300#265
2443 GVA CDG 17:30 18:40 0 01/03/08 B737300#265
1018 CDG FRA 19:10 20:35 0 01/03/08 B737300#265
1019 FRA CDG 06:25 07:45 0 02/03/08 B737300#265
2046 CDG WAW 08:35 10:50 0 02/03/08 B737300#265
2047 WAW CDG 11:45 14:10 0 02/03/08 B737300#265
1924 CDG LIS 15:00 17:30 0 02/03/08 B737300#265
1925 LIS CDG 18:30 21:00 0 02/03/08 B737300#265
1668 CDG MAN 06:45 08:15 0 03/03/08 B737300#265
1669 MAN CDG 09:10 10:35 0 03/03/08 B737300#265
1702 CDG TRN 11:45 13:10 0 03/03/08 B737300#265
1703 TRN CDG 14:55 16:25 0 03/03/08 B737300#265
5026 CDG LCY 16:55 18:00 0 03/03/08 B737300#265
5027 LCY ORY 18:30 19:45 0 03/03/08 B737300#265
625 PTP ORY 20:00 03:55+1 0 01/03/08 A340#499
656 ORY FDF 15:30 00:10+1 0 02/03/08 A340#499
653 FDF ORY 18:35 02:40+1 0 03/03/08 A340#499
621 PTP ORY 18:05 02:00+1 0 01/03/08 A340#498
3540 ORY ALG 15:05 17:15 0 02/03/08 A340#498
3541 ALG ORY 19:15 21:25 0 02/03/08 A340#498
656 ORY FDF 15:30 00:10+1 0 03/03/08 A340#498
652 ORY FDF 12:30 21:10 0 01/03/08 A340#473
657 FDF ORY 12:40 20:45 0 02/03/08 A340#473
624 ORY PTP 14:00 22:30 0 03/03/08 A340#473
620 ORY PTP 11:00 19:30 0 01/03/08 A340#472
625 PTP ORY 20:00 03:55+1 0 02/03/08 A340#472
652 ORY FDF 12:30 21:10 0 03/03/08 A340#472
608 ORY CAY 09:45 18:50 0 01/03/08 A340#471
607 CAY ORY 17:25 02:00+1 0 02/03/08 A340#471
620 ORY PTP 11:00 19:30 0 03/03/08 A340#471
3354 ORY RAK 08:25 11:30 0 01/03/08 A340#470
3357 RAK ORY 14:20 17:25 0 01/03/08 A340#470
608 ORY CAY 09:45 18:50 0 02/03/08 A340#470
607 CAY ORY 17:25 02:00+1 0 03/03/08 A340#470
3538 ORY ALG 06:35 08:45 0 01/03/08 A340#469
3539 ALG ORY 10:45 12:55 0 01/03/08 A340#469
624 ORY PTP 14:00 22:30 0 01/03/08 A340#469
621 PTP ORY 18:05 02:00+1 0 02/03/08 A340#469
608 ORY CAY 09:45 18:50 0 03/03/08 A340#469
4511 BIA ORY 05:55 07:30 0 01/03/08 A321#69
6016 ORY MRS 08:35 09:50 0 01/03/08 A321#69
6029 MRS ORY 13:30 14:50 0 01/03/08 A321#69
6222 ORY NCE 16:00 17:20 0 01/03/08 A321#69
6229 NCE ORY 18:05 19:30 0 01/03/08 A321#69
7540 ORY MPL 06:00 07:15 0 02/03/08 A321#69
7543 MPL ORY 08:05 09:25 0 02/03/08 A321#69
6118 ORY TLS 10:50 12:00 0 02/03/08 A321#69
6127 TLS ORY 14:10 15:30 0 02/03/08 A321#69
7456 ORY PUF 16:20 17:35 0 02/03/08 A321#69
7461 PUF ORY 18:30 19:50 0 02/03/08 A321#69
7512 ORY TLN 06:25 07:45 0 03/03/08 A321#69
7513 TLN ORY 08:35 10:00 0 03/03/08 A321#69
7568 ORY AJA 11:40 13:20 0 03/03/08 A321#69
4505 AJA ORY 17:40 19:20 0 03/03/08 A321#69
6274 ORY BOD 20:10 21:15 0 03/03/08 A321#69
5930 LRT ORY 06:00 07:10 0 01/03/08 A321#339
7302 ORY SXB 08:00 09:00 0 01/03/08 A321#339
7307 SXB ORY 10:10 11:10 0 01/03/08 A321#339
6214 ORY NCE 12:00 13:20 0 01/03/08 A321#339
6219 NCE ORY 14:05 15:30 0 01/03/08 A321#339
5935 ORY LRT 16:15 17:20 0 01/03/08 A321#339
5936 LRT ORY 18:05 19:10 0 01/03/08 A321#339
4514 ORY BIA 20:15 21:50 0 01/03/08 A321#339
4511 BIA ORY 05:55 07:30 0 02/03/08 A321#339
7362 ORY BES 08:15 09:25 0 02/03/08 A321#339
7365 BES ORY 10:10 11:25 0 02/03/08 A321#339
7334 ORY MLH 12:10 13:10 0 02/03/08 A321#339
7339 MLH ORY 13:55 15:05 0 02/03/08 A321#339
5935 ORY LRT 16:15 17:20 0 02/03/08 A321#339
5936 LRT ORY 18:05 19:10 0 02/03/08 A321#339
7558 ORY MPL 20:10 21:30 0 02/03/08 A321#339
7541 MPL ORY 05:40 07:00 0 03/03/08 A321#339
7542 ORY MPL 07:45 09:00 0 03/03/08 A321#339
7545 MPL ORY 09:50 11:10 0 03/03/08 A321#339
6218 ORY NCE 14:00 15:20 0 03/03/08 A321#339
6239 NCE ORY 16:05 17:30 0 03/03/08 A321#339
7484 ORY BIQ 18:20 19:35 0 03/03/08 A321#339
7495 BIQ ORY 20:25 21:45 0 03/03/08 A321#339
7760 CDG SXB 06:35 07:45 0 01/03/08 A321#140
7763 SXB CDG 09:35 10:45 0 01/03/08 A321#140
7762 CDG SXB 11:40 12:50 0 01/03/08 A321#140
7771 SXB CDG 14:10 15:20 0 01/03/08 A321#140
3288 CDG MLH 19:55 21:05 0 01/03/08 A321#140
3289 MLH CDG 06:05 07:20 0 02/03/08 A321#140
7652 CDG LYS 08:35 09:45 0 02/03/08 A321#140
7643 LYS CDG 12:40 13:50 0 02/03/08 A321#140
7786 CDG TLS 15:00 16:25 0 02/03/08 A321#140
7789 TLS CDG 17:15 18:45 0 02/03/08 A321#140
7630 CDG BOD 20:00 21:20 0 02/03/08 A321#140
7621 BOD CDG 05:50 07:15 0 03/03/08 A321#140
7702 CDG NCE 09:35 11:10 0 03/03/08 A321#140
7703 NCE CDG 12:00 13:35 0 03/03/08 A321#140
7706 CDG NCE 14:40 16:15 0 03/03/08 A321#140
6233 NCE ORY 17:35 19:00 0 03/03/08 A321#140
6255 BOD ORY 06:10 07:20 0 01/03/08 A320#86
7351 ORY RNS 08:00 09:00 0 01/03/08 A320#86
7352 RNS ORY 10:00 11:05 0 01/03/08 A320#86
6122 ORY TLS 12:50 14:00 0 01/03/08 A320#86
6129 TLS ORY 14:40 16:00 0 01/03/08 A320#86
6038 ORY MRS 17:05 18:20 0 01/03/08 A320#86
6001 MRS ORY 05:00 06:20 0 02/03/08 A320#86
6202 ORY NCE 07:00 08:20 0 02/03/08 A320#86
6207 NCE ORY 09:05 10:30 0 02/03/08 A320#86
7366 ORY BES 11:15 12:25 0 02/03/08 A320#86
7369 BES ORY 13:05 14:20 0 02/03/08 A320#86
7416 ORY LYS 15:00 16:05 0 02/03/08 A320#86
7411 LYS ORY 16:50 17:55 0 02/03/08 A320#86
6044 ORY MRS 18:35 19:50 0 02/03/08 A320#86
6003 MRS ORY 05:30 06:50 0 03/03/08 A320#86
7480 ORY BIQ 07:35 08:50 0 03/03/08 A320#86
7489 BIQ ORY 15:20 16:40 0 03/03/08 A320#86
6268 ORY BOD 17:25 18:30 0 03/03/08 A320#86
6275 BOD ORY 19:25 20:35 0 03/03/08 A320#86
6253 BOD ORY 05:40 06:50 0 01/03/08 A320#85
6010 ORY MRS 07:35 08:50 0 01/03/08 A320#85
6025 MRS ORY 11:30 12:50 0 01/03/08 A320#85
6126 ORY TLS 13:50 15:00 0 01/03/08 A320#85
6135 TLS ORY 16:10 17:30 0 01/03/08 A320#85
7554 ORY MPL 18:15 19:30 0 01/03/08 A320#85
7559 MPL ORY 06:15 07:40 0 02/03/08 A320#85
4500 ORY AJA 08:25 10:05 0 02/03/08 A320#85
4505 AJA ORY 17:40 19:20 0 02/03/08 A320#85
7330 ORY MLH 05:50 06:50 0 03/03/08 A320#85
7335 MLH ORY 07:35 08:45 0 03/03/08 A320#85
6260 ORY BOD 12:10 13:15 0 03/03/08 A320#85
6265 BOD ORY 14:05 15:15 0 03/03/08 A320#85
7310 ORY SXB 16:25 17:25 0 03/03/08 A320#85
7319 SXB ORY 18:20 19:20 0 03/03/08 A320#85
6232 ORY NCE 20:00 21:20 0 03/03/08 A320#85
6251 BOD ORY 05:10 06:20 0 01/03/08 A320#84
6202 ORY NCE 07:00 08:20 0 01/03/08 A320#84
6207 NCE ORY 09:05 10:30 0 01/03/08 A320#84
7756 ORY ETZ 12:20 13:20 0 01/03/08 A320#84
7753 ETZ ORY 14:50 16:00 0 01/03/08 A320#84
6136 ORY TLS 16:50 18:00 0 01/03/08 A320#84
6145 TLS ORY 18:40 20:00 0 01/03/08 A320#84
6152 ORY TLS 05:20 06:30 0 02/03/08 A320#84
6153 TLS ORY 07:10 08:30 0 02/03/08 A320#84
6114 ORY TLS 09:50 11:00 0 02/03/08 A320#84
6121 TLS ORY 11:40 13:00 0 02/03/08 A320#84
7336 ORY MLH 13:50 14:50 0 02/03/08 A320#84
7341 MLH ORY 15:40 16:50 0 02/03/08 A320#84
7312 ORY SXB 17:30 18:30 0 02/03/08 A320#84
7325 SXB ORY 19:20 20:20 0 02/03/08 A320#84
6250 ORY BOD 05:50 06:55 0 03/03/08 A320#84
6257 BOD ORY 07:40 08:50 0 03/03/08 A320#84
6020 ORY MRS 11:35 12:50 0 03/03/08 A320#84
6011 MRS ORY 14:00 15:20 0 03/03/08 A320#84
5935 ORY LRT 16:15 17:20 0 03/03/08 A320#84
5936 LRT ORY 18:05 19:10 0 03/03/08 A320#84
5937 ORY LRT 19:55 21:00 0 03/03/08 A320#84
6103 TLS ORY 05:40 07:00 0 01/03/08 A320#578
7402 ORY LYS 07:40 08:45 0 01/03/08 A320#578
7405 LYS ORY 09:30 10:35 0 01/03/08 A320#578
6130 ORY TLS 15:20 16:30 0 01/03/08 A320#578
6143 TLS ORY 18:10 19:30 0 01/03/08 A320#578
7512 ORY TLN 06:25 07:45 0 02/03/08 A320#578
7513 TLN ORY 08:35 10:00 0 02/03/08 A320#578
7482 ORY BIQ 10:45 12:00 0 02/03/08 A320#578
7489 BIQ ORY 15:20 16:40 0 02/03/08 A320#578
6268 ORY BOD 17:25 18:30 0 02/03/08 A320#578
6275 BOD ORY 19:25 20:35 0 02/03/08 A320#578
6244 ORY NCE 06:30 07:50 0 03/03/08 A320#578
6245 NCE ORY 08:35 10:00 0 03/03/08 A320#578
7336 ORY MLH 13:50 14:50 0 03/03/08 A320#578
7341 MLH ORY 15:40 16:50 0 03/03/08 A320#578
7412 ORY LYS 18:40 19:45 0 03/03/08 A320#578
6107 TLS ORY 06:40 08:00 0 01/03/08 A320#577
6112 ORY TLS 08:50 10:00 0 01/03/08 A320#577
6119 TLS ORY 10:40 12:00 0 01/03/08 A320#577
6026 ORY MRS 13:35 14:50 0 01/03/08 A320#577
6039 MRS ORY 16:00 17:20 0 01/03/08 A320#577
6238 ORY NCE 18:00 19:20 0 01/03/08 A320#577
6241 NCE ORY 20:05 21:30 0 01/03/08 A320#577
6244 ORY NCE 06:30 07:50 0 02/03/08 A320#577
6245 NCE ORY 08:35 10:00 0 02/03/08 A320#577
7410 ORY LYS 11:20 12:25 0 02/03/08 A320#577
7409 LYS ORY 13:10 14:15 0 02/03/08 A320#577
6156 ORY TLS 15:05 16:15 0 02/03/08 A320#577
6139 TLS ORY 17:10 18:30 0 02/03/08 A320#577
5937 ORY LRT 19:55 21:00 0 02/03/08 A320#577
5930 LRT ORY 06:00 07:10 0 03/03/08 A320#577
5931 ORY LRT 07:55 09:00 0 03/03/08 A320#577
5932 LRT ORY 09:45 10:50 0 03/03/08 A320#577
6034 ORY MRS 16:05 17:20 0 03/03/08 A320#577
6047 MRS ORY 18:00 19:20 0 03/03/08 A320#577
